#lags,ntau,weight_dist,acf,smooth_dist,smooth_weight_dist
-1976.98849,1.0,0.002031463494443671,0.0,3.4453810755309275,0.007900194769647925
-1974.9884899999,1.0,0.0020549907276684837,0.0,3.7870048868287243,0.008750167391882648
-1972.9884899997999,1.0,0.002079481251461453,0.0,4.144453858918082,0.009652788979696545
-1970.9884899996998,1.0,0.002104407236790064,0.0,4.517016943705761,0.010607938054954098
-1968.9884899995998,1.0,0.0021296787485697703,0.0,4.903849903537447,0.011614981007215194
-1966.9884899994997,2.0,0.0021552101482897826,-0.9999999999994778,5.303917095818554,0.012672561006483096
-1964.9884899993997,2.0,0.0021820010819405666,-0.9999999999996461,5.715916014143888,0.013778345171254234
-1962.9884899992996,2.0,0.0022093573566424928,-0.9999999999990246,6.13818838198666,0.014928742081671607
-1960.9884899991996,2.0,0.002237159428837662,-4.626299343613027e-13,6.568623871164574,0.016118607553503535
-1958.9884899990996,3.0,0.002265289126487276,-0.8282636676025051,7.004564561844168,0.017340961735490865
-1956.9884899989995,3.0,0.002294925655265241,-0.7709536679653982,7.442719821647462,0.018586744410961007
-1954.9884899988995,3.0,0.002325253802404961,-0.5632184934862131,7.879102124551455,0.019844637272726232
-1952.9884899987994,3.0,0.002356128893943881,-0.1896186560105745,8.308994269551977,0.021100981420337075
-1950.9884899986994,4.0,0.002387404853029705,-0.6079933219412789,8.726957383460352,0.022339815117942585
-1948.9884899985993,4.0,0.002420375326948381,-0.7414597491454735,9.126886987108993,0.023543050917419296
-1946.9884899984993,4.0,0.002454171265980054,-0.8392056448811995,9.502121363305466,0.024690802845790685
-1944.9884899983992,4.0,0.0024886291412177745,-0.8691747485166488,9.845602689838735,0.025761864012518575
-1942.9884899982992,5.0,0.002523580944263578,-0.890776912609861,10.150087188375146,0.026734323495858595
-1940.9884899981992,5.0,0.0025604140716327223,-0.8008118030358353,10.408396256192503,0.02758629968811635
-1938.988489998099,5.0,0.00259824898987882,-0.5704936837799951,10.61369659210207,0.028296756480235975
-1936.988489997999,5.0,0.0026369036899577766,-0.2833560447884592,10.759794092214221,0.028846359793432953
-1934.988489997899,6.0,0.0026761881128961333,-0.12896611114589207,10.841424115865957,0.029218325936737555
-1932.988489997799,6.0,0.0027176082962895444,-0.021147496944850214,10.854519857353951,0.0293992107682139
-1930.988489997699,6.0,0.0027602366689327314,0.1385858567293251,10.796441135338736,0.02937959003380636
-1928.988489997599,6.0,0.0028038743455029206,0.2759038718587348,10.666147922134737,0.02915458655875872
-1926.9884899974988,7.0,0.002848310361668344,-0.002451400711282331,10.46430623418042,0.0287242088099365
-1924.9884899973988,7.0,0.002895171722726131,-0.11062398899997379,10.193318322778236,0.028093477034051476
-1922.9884899972988,7.0,0.002943465053085717,-0.22882143992574533,9.85727407403494,0.027272326741452586
-1920.9884899971987,7.0,0.002992979050016494,-0.29141990640802024,9.4618257239218,0.026275293615484856
-1918.9884899970987,8.0,0.0030434845382619514,-0.20849122129404385,9.013992979535828,0.025120997799715328
-1916.9884899969986,8.0,0.003096698020551855,-0.09153146602705046,8.521910002419943,0.023831457832754255
-1914.9884899968986,8.0,0.0031515696734500734,0.07035424459150644,7.994529115679777,0.022431274320127068
-1912.9884899967985,8.0,0.0032078773844272926,0.17413099403420162,7.441298305513209,0.020946730070020382
-1910.9884899966985,9.0,0.0032653738862697197,-0.13560184304249143,6.871830480034978,0.01940485650109812
-1908.9884899965984,9.0,0.003325922410609268,-0.14833815255928195,6.295582027306478,0.01783251561081136
-1906.9884899964984,9.0,0.003388404044971745,-0.14108639197831405,5.72155659795418,0.01625554293757614
-1904.9884899963984,9.0,0.0034525795705869482,-0.13229899392175612,5.158047437830104,0.014697990288976233
-1902.9884899962983,10.0,0.003518176686475519,-0.3448725924725694,4.612428291604267,0.01318149826279973
-1900.9884899961983,10.0,0.003587235093166582,-0.45025940686683774,4.090999202336591,0.01172481859006624
-1898.9884899960982,10.0,0.003658515085226283,-0.5039280099499575,3.59888976059801,0.010343495935081524
-1896.9884899959982,10.0,0.003731752239874293,-0.48218446955388305,3.14001879849247,0.00904970879777505
-1894.9884899958981,11.0,0.0038066413135091916,-0.4872341188343487,2.7171064180691165,0.007852260259117545
-1892.988489995798,11.0,0.0038854203195637167,-0.4029262274496085,2.331731764038076,0.006756702006872815
-1890.988489995698,11.0,0.00396671080675967,-0.25760145237093723,1.9844281990991202,0.005765569702349637
-1888.988489995598,11.0,0.004050216356931933,-0.14167973941520512,1.6748065467920699,0.004878704432454174
-1886.988489995498,12.0,0.004135592041195442,-0.0691136423170853,1.4016967977973804,0.004093633690767047
-1884.988489995398,12.0,0.004225332593750391,0.058702400918331385,1.163299045576375,0.0034059858535940195
-1882.9884899952979,12.0,0.004317912875793345,0.19633118749805084,0.9573353041614363,0.002809914158620898
-1880.9884899951978,12.0,0.004412994710982322,0.28600744433109115,0.7811951223873663,0.002298509383351929
-1878.9884899950978,13.0,0.004510183450332812,0.27687019322469686,0.6320693973243411,0.0018641843594375503
-1876.9884899949977,13.0,0.004612251670220575,0.2649213080003557,0.5070683654624049,0.0014990177587150613
-1874.9884899948977,13.0,0.004717495057793764,0.20522068329828658,0.4033212915858754,0.0011950488982193385
-1872.9884899947976,13.0,0.004825525969697839,0.12923049183478205,0.3180567851100162,0.0009445193459672866
-1870.9884899946976,14.0,0.004935892456738093,0.4052466439107869,0.24866388257720265,0.0007400606508276304
-1868.9884899945976,14.0,0.005051684536263085,0.5409857844955841,0.19273500167220026,0.0005748304281462097
