#sigma,tau,jitter
1.4976706282270846,198.63622000550777,0.0001353248459547677
1.4487368628846717,189.80432200717865,0.0001374011798207229
1.5460642296545144,251.9556754476941,0.0001386203676135196
1.5411972156488092,258.93095588599726,0.00013945442726780838
1.4657240078729052,218.3949603190433,0.00013572599442769365
1.4470205709490473,187.54883356554447,0.0001368410268808873
1.479489351235996,219.1912292051792,0.00014993417590039365
1.3936813998988073,146.96517708035663,0.00013045493270086325
1.3867539087949188,135.1487502917307,0.0001307019936291055
1.4782167212921156,203.61374996163164,0.00013532469375770618
1.4943034933723638,202.2735389966685,0.00013790569510708234
1.4437545136186951,185.37563772734097,0.00013544806515712937
1.6238032450222248,319.31313319691907,0.00014216887342760896
1.5437802122752085,260.40540799419745,0.00013958052402281306
1.464452692053381,216.34766764504226,0.00013571000988339552
1.4336516658004448,178.92658395480615,0.00013645261798350341
1.48412116696965,213.73658008696168,0.0001460516007958686
1.3947090749657631,147.5722741503089,0.00013051851273009792
1.4025796480476167,147.73159875743997,0.00013202190314670097
1.4505242588338807,187.98772216364725,0.000136020402045852
1.4764961133069192,189.3818219402785,0.00013730138994060858
1.4143779690669107,181.77759507659457,0.0001337710757335432
1.6235262724719268,319.1047621140506,0.00014215947117237308
1.5437802122752085,260.40540799419745,0.00013958052402281306
1.4662996281293998,216.09963201890992,0.00013665484860348248
1.3955052341588043,159.6700407059447,0.00013745408471751449
1.4785715430245858,209.97703640760807,0.00014551340048232284
1.3691706987002734,112.07993418930609,0.00012634694062989518
1.3950296950186667,143.92542784600468,0.00013147899094999486
1.444061550567079,187.63856169644984,0.00013569996982761346
1.4742549430956788,194.94054697334758,0.0001371594036455651
1.4226419215848196,198.24587171869697,0.00013514793680539854
1.6235262724719268,319.1047621140506,0.00014215947117237308
1.5563729604749936,272.5096907177113,0.00014033211816995292
1.4600781464432966,234.32675633383892,0.00013625965109729602
1.3808138596522566,151.89129069143752,0.00013800143883608494
1.4753890241414673,207.8331656883748,0.0001445893676691404
1.4011535036945375,126.89365555002172,0.0001295262767783431
1.3950296950186667,143.92542784600468,0.00013147899094999486
1.444061550567079,187.63856169644984,0.00013569996982761346
1.4836987391995764,172.61934615197285,0.0001377572379765013
1.4463755594904435,229.79152858532686,0.00013359141594008935
1.5506140206485697,258.4919363963236,0.0001409669927862646
1.6513207805075985,384.9408793449945,0.00014536843052749112
1.4846657218568307,250.65117280985066,0.0001374612022613762
1.3808138596522566,151.89129069143752,0.00013800143883608494
1.4753890241414673,207.8331656883748,0.0001445893676691404
1.4011535036945375,126.89365555002172,0.0001295262767783431
1.384155302701644,135.53250190256284,0.00013054115369618015
1.444061550567079,187.63856169644984,0.00013569996982761346
1.4534199053834012,166.39862618081213,0.00013782725735523614
1.4463755594904435,229.79152858532686,0.00013359141594008935
1.5506140206485697,258.4919363963236,0.0001409669927862646
1.6210840562073514,357.2954798915006,0.0001439629298219048
1.4846657218568307,250.65117280985066,0.0001374612022613762
1.339559428186576,123.18031957985247,0.00013822803884849626
1.4753890241414673,207.8331656883748,0.0001445893676691404
1.4118595690113025,121.78728568964509,0.00012889737004878298
1.3858758402429445,134.6270428256066,0.00013043750135012787
1.4835561539011188,266.2479034083442,0.00014147143115410526
1.4534199053834012,166.39862618081213,0.00013782725735523614
1.4463755594904435,229.79152858532686,0.00013359141594008935
1.5595929102415471,268.8500031677707,0.0001412504967826739
1.5532473534909093,264.9001671948957,0.00014152865229403238
1.4832157863391677,245.97825150614332,0.00013747799624516308
1.339559428186576,123.18031957985247,0.00013822803884849626
1.473444963412464,195.89411850523183,0.00014534419838293665
1.4297043952768833,113.80679918661093,0.00012786630406966354
1.3858758402429445,134.6270428256066,0.00013043750135012787
1.4835561539011188,266.2479034083442,0.00014147143115410526
1.4554547142211296,171.86191767294855,0.00013870930967643368
1.4312876596928628,216.2280308185466,0.0001304653250295478
1.5595929102415471,268.8500031677707,0.0001412504967826739
1.576801408306341,290.40023899502745,0.00013947598329004673
