# time,flux,err
7.278477000000000317e+02,1.259191000000000038e+01,1.897686000000000095e-01
7.331132999999999811e+02,1.268534000000000006e+01,3.036487999999999965e-01
7.383789000000000442e+02,1.258188999999999957e+01,2.755675000000000208e-01
7.436444999999999936e+02,1.206509999999999927e+01,2.076252000000000097e-01
7.489099999999999682e+02,1.240277999999999992e+01,3.053808000000000078e-01
7.541756000000000313e+02,1.277402999999999977e+01,2.674181999999999948e-01
7.594411999999999807e+02,1.280634000000000050e+01,2.254500000000000115e-01
7.647068000000000438e+02,1.280371000000000059e+01,3.070629000000000275e-01
7.699723999999999933e+02,1.253766000000000069e+01,2.583482999999999752e-01
7.752380000000000564e+02,1.281301000000000023e+01,2.395452999999999888e-01
7.805036000000000058e+02,1.278237000000000023e+01,3.081277000000000044e-01
7.857691999999999553e+02,1.312548999999999921e+01,2.493155999999999983e-01
7.910347000000000435e+02,1.317524000000000051e+01,2.522732999999999781e-01
7.963002999999999929e+02,1.356729999999999947e+01,3.098269000000000162e-01
8.015659000000000560e+02,1.386673000000000044e+01,2.565126999999999824e-01
8.068315000000000055e+02,1.388307000000000002e+01,2.806969000000000269e-01
8.120970999999999549e+02,1.379277000000000086e+01,3.373399999999999732e-01
8.173627000000000180e+02,1.373404000000000025e+01,2.406498999999999999e-01
8.226282999999999674e+02,1.402349000000000068e+01,2.921790000000000220e-01
8.278938000000000557e+02,1.397381000000000029e+01,3.364897000000000027e-01
8.331594000000000051e+02,1.368565000000000076e+01,2.240164000000000044e-01
8.384249999999999545e+02,1.300287999999999933e+01,2.977017000000000135e-01
8.436906000000000176e+02,1.204556999999999967e+01,3.304006999999999916e-01
8.489561999999999671e+02,1.101800000000000068e+01,1.902120999999999951e-01
8.542218000000000302e+02,1.085535999999999923e+01,3.014877000000000251e-01
8.594873999999999796e+02,1.068139000000000038e+01,3.245902999999999983e-01
8.647530000000000427e+02,1.055245999999999995e+01,1.610768999999999951e-01
8.700185000000000173e+02,1.124390000000000001e+01,3.098983000000000154e-01
8.752840999999999667e+02,1.134294000000000047e+01,3.216082000000000107e-01
8.805497000000000298e+02,1.094669999999999987e+01,1.307598000000000094e-01
8.858152999999999793e+02,1.090840000000000032e+01,3.155728999999999895e-01
8.910809000000000424e+02,1.091272000000000020e+01,3.157709000000000210e-01
8.963464999999999918e+02,1.095953000000000088e+01,1.290900000000000103e-01
9.016121000000000549e+02,1.107905000000000051e+01,5.148498000000000241e-01
9.068776000000000295e+02,1.120013999999999932e+01,6.989562999999999748e-01
9.121431999999999789e+02,1.132140000000000057e+01,8.226542000000000021e-01
9.174088000000000420e+02,1.144281999999999933e+01,9.109066999999999581e-01
9.226743999999999915e+02,1.156442999999999977e+01,9.734112999999999793e-01
9.279400000000000546e+02,1.168622000000000050e+01,1.014942999999999929e+00
9.332056000000000040e+02,1.180821000000000076e+01,1.038024999999999975e+00
9.384711999999999534e+02,1.193041999999999980e+01,1.043887000000000009e+00
9.437368000000000166e+02,1.205283999999999978e+01,1.032820000000000071e+00
9.490022999999999911e+02,1.217548999999999992e+01,1.004264999999999963e+00
9.542679000000000542e+02,1.229838999999999949e+01,9.566542000000000101e-01
9.595335000000000036e+02,1.242153000000000063e+01,8.878371999999999931e-01
9.647990999999999531e+02,1.254493000000000080e+01,8.020650999999999753e-01
9.700647000000000162e+02,1.266848000000000063e+01,7.005730999999999487e-01
9.753302999999999656e+02,1.278800000000000026e+01,5.593204000000000509e-01
9.805959000000000287e+02,1.278232000000000035e+01,4.218780999999999781e-01
9.858614999999999782e+02,1.248485999999999940e+01,3.924208000000000141e-01
9.911269999999999527e+02,1.242050000000000054e+01,3.900524000000000213e-01
9.963926000000000158e+02,1.252602000000000082e+01,3.892229999999999857e-01
1.001658000000000015e+03,1.252838999999999992e+01,3.900800999999999852e-01
1.006923999999999978e+03,1.216928000000000054e+01,3.896445000000000047e-01
1.012188999999999965e+03,1.167169999999999952e+01,3.882534000000000263e-01
1.017455000000000041e+03,1.157005999999999979e+01,3.891008000000000244e-01
1.022721000000000004e+03,1.151384999999999970e+01,3.888417000000000123e-01
1.027986000000000104e+03,1.148789000000000016e+01,3.881218000000000168e-01
1.033251999999999953e+03,1.168722999999999956e+01,3.893348999999999838e-01
1.038517000000000053e+03,1.174108000000000018e+01,3.889928999999999748e-01
1.043782999999999902e+03,1.164647000000000077e+01,3.882895000000000096e-01
1.049048000000000002e+03,1.171683999999999948e+01,3.894050000000000011e-01
1.054314000000000078e+03,1.178913999999999973e+01,3.889579000000000231e-01
1.059579999999999927e+03,1.173282000000000025e+01,3.885078000000000142e-01
1.064845000000000027e+03,1.133577000000000012e+01,3.891277000000000208e-01
1.070111000000000104e+03,1.139601000000000042e+01,3.861499999999999932e-01
1.075375999999999976e+03,1.188092999999999932e+01,3.601719999999999922e-01
1.080642000000000053e+03,1.118872999999999962e+01,1.260969999999999869e-01
1.085907999999999902e+03,1.169865000000000066e+01,2.917746999999999979e-01
1.091173000000000002e+03,1.211172999999999966e+01,2.919171999999999878e-01
1.096439000000000078e+03,1.250378000000000078e+01,1.371688000000000074e-01
1.101703999999999951e+03,1.209186000000000050e+01,2.965959000000000234e-01
1.106970000000000027e+03,1.188231000000000037e+01,2.866231000000000195e-01
1.112236000000000104e+03,1.200200000000000067e+01,1.656384999999999941e-01
1.117500999999999976e+03,1.169270000000000032e+01,2.996410999999999936e-01
1.122767000000000053e+03,1.194336000000000020e+01,2.801055000000000073e-01
1.128031999999999925e+03,1.220513000000000048e+01,1.902966000000000102e-01
1.133298000000000002e+03,1.250583999999999918e+01,3.035631999999999775e-01
1.138563000000000102e+03,1.267623000000000033e+01,2.749006999999999978e-01
1.143828999999999951e+03,1.326622000000000057e+01,2.139115000000000044e-01
1.149095000000000027e+03,1.324019000000000013e+01,3.067969999999999864e-01
1.154359999999999900e+03,1.308076999999999934e+01,2.683375000000000066e-01
1.159625999999999976e+03,1.274874999999999936e+01,2.287890999999999952e-01
1.164891000000000076e+03,1.268120000000000047e+01,3.352122000000000157e-01
1.170156999999999925e+03,1.275125000000000064e+01,2.769452000000000025e-01
1.175423000000000002e+03,1.301950000000000074e+01,2.535468000000000166e-01
1.180688000000000102e+03,1.362501999999999924e+01,3.379622999999999933e-01
1.185953999999999951e+03,1.405767999999999951e+01,2.702017999999999920e-01
1.191219000000000051e+03,1.371921000000000035e+01,2.697410000000000085e-01
1.196484999999999900e+03,1.347613999999999912e+01,3.376653000000000016e-01
1.201750999999999976e+03,1.321413000000000082e+01,2.532646000000000064e-01
1.207016000000000076e+03,1.276303000000000054e+01,2.782727999999999868e-01
1.212281999999999925e+03,1.219386000000000081e+01,3.345632000000000050e-01
1.217547000000000025e+03,1.167009000000000007e+01,2.320367999999999875e-01
1.222813000000000102e+03,1.159010999999999925e+01,2.861338999999999966e-01
1.228077999999999975e+03,1.142022000000000048e+01,3.316265999999999936e-01
1.233344000000000051e+03,1.121064999999999934e+01,2.118778000000000050e-01
1.238609999999999900e+03,1.104434999999999967e+01,2.940755999999999926e-01
1.243875000000000000e+03,1.094914999999999949e+01,3.281381999999999910e-01
1.249141000000000076e+03,1.090474999999999994e+01,1.882964000000000027e-01
1.254405999999999949e+03,1.092337000000000025e+01,3.025283999999999751e-01
1.259672000000000025e+03,1.097414000000000023e+01,4.062283999999999895e-01
1.264938000000000102e+03,1.104842000000000013e+01,6.345712999999999493e-01
