# time,flux,err
1.565076000000000022e+03,7.881503000000000370e+00,3.121422999999999837e-01
1.570342000000000098e+03,7.969418000000000113e+00,2.523158999999999819e-01
1.575606999999999971e+03,7.642979999999999663e+00,2.278474000000000055e-01
1.580873000000000047e+03,7.510843000000000380e+00,3.124334999999999751e-01
1.586137999999999920e+03,7.649632000000000431e+00,2.389668000000000070e-01
1.591403999999999996e+03,8.413785000000000736e+00,2.440711999999999882e-01
1.596670000000000073e+03,8.645115000000000549e+00,3.136664000000000119e-01
1.601934999999999945e+03,8.805419000000000551e+00,2.189512000000000125e-01
1.607201000000000022e+03,9.261654000000000053e+00,1.450384000000000118e-01
1.612465999999999894e+03,9.321552999999999756e+00,2.567977000000000176e-01
1.617731999999999971e+03,9.021067000000000391e+00,2.040530000000000121e-01
1.622997000000000071e+03,9.175143000000000271e+00,1.467363999999999891e-01
1.628262999999999920e+03,9.460264999999999702e+00,2.787503000000000064e-01
1.633528999999999996e+03,9.492957000000000534e+00,2.447342999999999880e-01
1.638794000000000096e+03,9.159625000000000128e+00,1.531586000000000058e-01
1.644059999999999945e+03,9.206820999999999700e+00,2.824070000000000191e-01
1.649325000000000045e+03,9.264243000000000450e+00,2.321567999999999965e-01
1.654590999999999894e+03,9.221541999999999462e+00,1.620019000000000042e-01
1.659856999999999971e+03,9.262216999999999700e+00,2.856405000000000194e-01
1.665122000000000071e+03,9.251250999999999891e+00,2.186752999999999891e-01
1.670387999999999920e+03,9.099128000000000327e+00,1.716266999999999932e-01
1.675653000000000020e+03,8.931100999999999956e+00,2.873323999999999878e-01
1.680919000000000096e+03,8.857578999999999425e+00,2.043521000000000087e-01
1.686183999999999969e+03,9.011305999999999372e+00,1.833886999999999878e-01
1.691450000000000045e+03,8.790931999999999746e+00,2.881349999999999745e-01
1.696715999999999894e+03,8.561825000000000685e+00,1.906129000000000018e-01
1.701980999999999995e+03,8.643492000000000175e+00,1.954481999999999886e-01
1.707247000000000071e+03,8.576888000000000289e+00,2.877706999999999904e-01
1.712511999999999944e+03,8.563669000000000864e+00,1.779029000000000027e-01
1.717778000000000020e+03,8.918352000000000501e+00,2.094998000000000138e-01
1.723044000000000096e+03,9.205479999999999663e+00,2.869610000000000216e-01
1.728308999999999969e+03,9.399219999999999686e+00,1.686651999999999874e-01
1.733575000000000045e+03,9.357696000000000680e+00,2.238575999999999899e-01
1.738839999999999918e+03,9.308735999999999677e+00,2.847131999999999996e-01
1.744105999999999995e+03,9.284815999999999292e+00,1.583468000000000098e-01
1.749372000000000071e+03,9.378672999999999149e+00,2.369143999999999972e-01
1.754636999999999944e+03,9.223321000000000325e+00,2.810546999999999906e-01
1.759903000000000020e+03,8.954193000000000069e+00,1.500671000000000088e-01
1.765167999999999893e+03,8.953139999999999432e+00,2.479547000000000001e-01
1.770433999999999969e+03,9.181580999999999548e+00,2.762092999999999909e-01
1.775699000000000069e+03,9.501032000000000366e+00,1.463296000000000041e-01
1.780964999999999918e+03,9.352233999999999270e+00,2.598841000000000068e-01
1.786230999999999995e+03,8.995094999999999175e+00,3.033275999999999750e-01
1.791496000000000095e+03,8.488246000000000180e+00,4.459484000000000226e-01
1.796761999999999944e+03,7.981391000000000346e+00,3.889732000000000189e-01
1.802027000000000044e+03,7.612149999999999750e+00,2.238573000000000091e-01
1.807292999999999893e+03,7.748310000000000031e+00,2.550089999999999857e-01
1.812558999999999969e+03,8.117150000000000531e+00,3.121459999999999790e-01
1.817824000000000069e+03,8.606400000000000716e+00,2.102890000000000037e-01
1.823089999999999918e+03,9.180225999999999331e+00,2.689911999999999859e-01
1.828355000000000018e+03,9.349403000000000574e+00,3.121661000000000019e-01
1.833621000000000095e+03,9.300292999999999921e+00,1.933546999999999905e-01
1.838886999999999944e+03,9.224861999999999895e+00,2.776782999999999890e-01
1.844152000000000044e+03,8.949949999999999406e+00,3.091408999999999963e-01
1.849417999999999893e+03,8.563541999999999987e+00,1.689663000000000137e-01
1.854682999999999993e+03,8.313138999999999612e+00,2.837797000000000236e-01
1.859949000000000069e+03,8.483309999999999462e+00,3.046357000000000093e-01
1.865213999999999942e+03,8.929130000000000678e+00,1.419894999999999907e-01
1.870480000000000018e+03,8.721365000000000478e+00,2.913771000000000000e-01
1.875746000000000095e+03,8.492392999999999859e+00,3.004492000000000274e-01
1.881010999999999967e+03,8.250486000000000431e+00,9.879008999999999707e-02
1.886277000000000044e+03,8.420825000000000671e+00,2.970515000000000239e-01
1.891541999999999916e+03,8.356125999999999721e+00,2.951224000000000069e-01
1.896807999999999993e+03,8.050076000000000676e+00,1.113523000000000013e-01
1.902074000000000069e+03,8.142753000000000796e+00,3.016577999999999760e-01
1.907338999999999942e+03,8.188306000000000751e+00,2.887643999999999767e-01
1.912605000000000018e+03,8.163830000000000808e+00,1.486223999999999879e-01
1.917869999999999891e+03,8.063663999999999277e+00,3.055940999999999796e-01
1.923135999999999967e+03,7.949252999999999680e+00,2.810172000000000225e-01
1.928401000000000067e+03,7.822305000000000064e+00,1.735897999999999886e-01
1.933666999999999916e+03,8.105092000000000851e+00,3.086501999999999857e-01
