#time,light curve,error0.0 d,8.783720951187025,1.722207669563382
8.004 d,8.76957273722768,1.7190119121567764
16.008 d,8.755249402299617,1.7157303767896699
24.01201 d,8.740748778825093,1.7123605780221087
32.01601 d,8.726068672396949,1.7088999476614684
40.02001 d,8.711206861446525,1.7053458313545093
48.02401 d,8.696161096907472,1.7016954849982866
56.02801 d,8.680929101875387,1.6979460709576377
64.03202 d,8.66550857126325,1.6940946540759645
72.03602 d,8.64989717145259,1.6901381974649012
80.04002 d,8.634092539940337,1.6860735580572346
88.04402 d,8.61809228498129,1.6818974819060861
96.04802 d,8.60189398522619,1.67760659921188
104.05203 d,8.585495189355264,1.67319741905697
112.05603 d,8.568893415707286,1.6686663238259767
120.06003 d,8.552086151904014,1.6640095632878804
128.06403 d,8.535070854469982,1.6592232483136724
136.06803 d,8.517844948447598,1.6543033442008943
144.07204 d,8.50040582700747,1.6492456635736361
152.07604 d,8.482750851053904,1.6440458588234936
160.08004 d,8.464877348825535,1.6386994140535653
168.08404 d,8.446782615490992,1.6332016364837323
176.08804 d,8.428463912739579,1.6275476472711956
360.18009 d,8.409918468366877,1.6217323716954282
368.18409 d,8.391143475855223,1.6157505286513154
376.18809 d,8.372136093948997,1.6095966193881768
384.1921 d,8.352893446224641,1.603264915425516
392.1961 d,8.333412620655375,1.5967494455686104
400.2001 d,8.313690669170503,1.5900439819382786
408.2041 d,8.293724607209288,1.5831420249192278
416.2081 d,8.273511413269283,1.5760367869200693
424.21211 d,8.253048028449083,1.5687211748251808
432.21611 d,8.232331355985423,1.561187771003876
440.22011 d,8.211358260784525,1.553428812725434
448.22411 d,8.190125568947677,1.5454361698091679
456.22811 d,8.1686300672909,1.5372013203163444
464.23212 d,8.146868502858705,1.5287153240649982
472.23612 d,8.124837582431818,1.5199687937187762
480.24012 d,8.102533972028796,1.5109518631662304
488.24412 d,8.079954296401505,1.5016541528665226
496.24812 d,8.057095138524332,1.4920647317901772
504.25213 d,8.033953039077078,1.482172075528002
512.25613 d,8.01052449592145,1.4719640200759272
520.26013 d,7.986805963571083,1.4614277107262488
528.26413 d,7.962793852654991,1.4505495454040853
536.26813 d,7.938484529374379,1.4393151116786285
720.36018 d,7.9138743149527375,1.427709116548092
728.36418 d,7.88895948507912,1.415715307940175
736.36818 d,7.863736269344542,1.4033163866801799
744.37219 d,7.838200850671395,1.3904939074486946
752.37619 d,7.8123493647358,1.3772281669699122
760.38019 d,7.786177899382814,1.3634980773270535
768.38419 d,7.7596824940343945,1.3492810218761906
776.38819 d,7.732859139090039,1.3345526907017957
784.3922 d,7.705703775320004,1.3192868918974539
792.3962 d,7.678212293251012,1.3034553341246757
800.4002 d,7.650380532544361,1.2870273748496037
808.4042 d,7.622204281366326,1.2699697273114643
816.4082 d,7.593679275750784,1.25224611754171
824.41221 d,7.564801198953931,1.2338168804962188
832.41621 d,7.5355656808010245,1.2146384813989928
840.42021 d,7.505968297025034,1.1946629444617671
848.42421 d,7.476004568597114,1.1738371658627074
856.42821 d,7.44566996104878,1.1521020806898725
864.43222 d,7.414959883785695,1.1293916436693066
872.43622 d,7.383869689392974,1.105631569681414
880.44022 d,7.352394672931876,1.0807377604487052
888.44422 d,7.3205300712277985,1.0546143154196272
896.44822 d,7.288271062149457,1.0271509830789083
1080.54027 d,7.255612763879144,0.9982198459678874
1088.54427 d,7.222550234173951,0.9676709355603441
1096.54827 d,7.189078469617854,0.9353263190707142
1104.55228 d,7.15519240486453,0.9009719481603364
1112.55628 d,7.120886911870816,0.8643461319062977
1120.56028 d,7.086156799120666,0.825122740310721
1128.56428 d,7.050996810839517,0.7828858405266053
1136.56828 d,7.015401626198912,0.7370897029019806
1144.57229 d,6.979365858511299,0.6869922642981982
1152.57629 d,6.942884054414844,0.6315365983859371
1160.58029 d,6.905950693048171,0.5691197401594137
1168.58429 d,6.868560185214875,0.4970808949498126
1176.58829 d,6.8307068725377,0.41032717661923557
1184.5923 d,6.792385026602247,0.29611915180658854
1192.5963 d,6.753588848090078,0.07067570947092237
1200.6003 d,6.641638736951668,0.24793112018409444
1208.6043 d,6.528854135764854,0.2654700928111145
1216.6083 d,6.415555321366224,0.17678191837953633
1224.61231 d,6.259284250961357,0.21289123355510395
1232.61631 d,6.076770116624918,0.2691555468146839
1240.62031 d,5.893673354335066,0.226131611131767
1248.62431 d,5.7764580170758215,0.14961565948941447
1256.62831 d,5.857543875866805,0.2603768843933093
1440.72036 d,5.9380139307769415,0.2543411361447764
1448.72436 d,6.017880359493961,0.11429278080392137
1456.72836 d,5.971908117820876,0.2378248009631368
1464.73237 d,5.907947518696229,0.2673010452879792
1472.73637 d,5.843378743370667,0.1943966919280568
1480.74037 d,5.815357385910028,0.19605518891745446
1488.74437 d,5.823048691844264,0.26743306985319465
1496.74837 d,5.830118973675301,0.23670064352733497
1504.75238 d,5.853894888469353,0.11735734653830994
1512.75638 d,5.989785072153332,0.25492107583409557
1520.76038 d,6.125079464270306,0.2602628959520538
1528.76438 d,6.259798539180089,0.14842665878563616
1536.76838 d,6.252543157130963,0.22789324051913548
1544.77239 d,6.200265998008068,0.2691472217619107
1552.77639 d,6.147424899800325,0.2110610842292078
1560.78039 d,6.031723550521757,0.17801825757222564
1568.78439 d,5.817330582407267,0.2649937233614872
1576.78839 d,5.602315724857114,0.2452968093823143
1584.7924 d,5.389931379513273,0.0643981568936592
1592.7964 d,5.379922136812294,0.24730833115945544
1600.8004 d,5.3692248108167355,0.26352708426486754
1608.8044 d,5.357837782679744,0.17031581972996668
