# time,flux,err
2.118201999999999998e+02,1.142608000000000068e+01,2.319432999999999911e-01
2.170858000000000061e+02,1.144008999999999965e+01,2.396762000000000059e-01
2.223514000000000124e+02,1.134834000000000032e+01,2.274144999999999917e-01
2.276169999999999902e+02,1.176507999999999932e+01,2.354326999999999948e-01
2.328824999999999932e+02,1.182720999999999911e+01,2.414370000000000127e-01
2.381480999999999995e+02,1.164999000000000073e+01,2.292673000000000072e-01
2.434137000000000057e+02,1.178223999999999982e+01,2.377539999999999931e-01
2.486793000000000120e+02,1.191352000000000011e+01,2.420886999999999900e-01
2.539448999999999899e+02,1.186602000000000068e+01,2.293698999999999877e-01
2.592105000000000246e+02,1.170550000000000068e+01,2.380430000000000046e-01
2.644760999999999740e+02,1.176718999999999937e+01,2.413517000000000023e-01
2.697416000000000054e+02,1.205031999999999925e+01,2.296632999999999869e-01
2.750072000000000116e+02,1.233605999999999980e+01,2.425056999999999907e-01
2.802728000000000179e+02,1.290779000000000032e+01,2.466193999999999886e-01
2.855384000000000242e+02,1.352557000000000009e+01,2.376224000000000114e-01
2.908039999999999736e+02,1.361857000000000006e+01,4.061869000000000174e-01
2.960695999999999799e+02,1.347495999999999938e+01,6.032022000000000217e-01
3.013351999999999862e+02,1.333276000000000039e+01,7.264812000000000491e-01
3.066007999999999925e+02,1.319192999999999927e+01,8.105419000000000374e-01
3.118663000000000238e+02,1.305241000000000007e+01,8.669713999999999476e-01
3.171318999999999733e+02,1.291416000000000075e+01,9.010483999999999716e-01
3.223974999999999795e+02,1.277712000000000003e+01,9.153179999999999650e-01
3.276630999999999858e+02,1.264126000000000083e+01,9.107311999999999630e-01
3.329286999999999921e+02,1.250651000000000046e+01,8.869890999999999748e-01
3.381942999999999984e+02,1.237284000000000006e+01,8.424392000000000547e-01
3.434599000000000046e+02,1.224019999999999975e+01,7.734265000000000168e-01
3.487255000000000109e+02,1.210853999999999964e+01,6.723476999999999926e-01
3.539909999999999854e+02,1.197781999999999947e+01,5.206657000000000091e-01
3.592565999999999917e+02,1.184797999999999973e+01,2.346595999999999960e-01
3.645221999999999980e+02,1.113607999999999976e+01,3.119044000000000261e-01
3.697878000000000043e+02,1.049840999999999980e+01,2.568099999999999827e-01
3.750534000000000106e+02,1.031231999999999971e+01,2.285283999999999927e-01
3.803190000000000168e+02,1.031873000000000040e+01,3.114245999999999959e-01
3.855846000000000231e+02,1.038850000000000051e+01,2.454957999999999863e-01
3.908500999999999976e+02,1.048715999999999937e+01,2.432228999999999919e-01
3.961157000000000039e+02,9.936617999999999284e+00,3.110261000000000275e-01
4.013813000000000102e+02,9.344245000000000800e+00,2.291118000000000043e-01
4.066469000000000165e+02,9.377872999999999237e+00,2.518155000000000254e-01
4.119125000000000227e+02,9.471429000000000542e+00,3.094513999999999876e-01
4.171780999999999722e+02,9.740876999999999342e+00,2.144909000000000121e-01
4.224436999999999784e+02,1.067787000000000042e+01,2.656624000000000207e-01
4.277092999999999847e+02,1.091455999999999982e+01,3.101410000000000000e-01
