# cali-merged continuum light curve for rm160
# MJD fnu fnu_err [1E-28 erg/s/cm2/Hz] band
56000.559  3.067e+00 4.056e-02 ps1_r
56001.620  3.380e+00 5.970e-02 ps1_i
56004.622  3.525e+00 9.760e-02 ps1_i
56006.553  3.228e+00 2.887e-02 ps1_g
56006.565  3.305e+00 4.207e-02 ps1_r
56014.595  3.262e+00 4.432e-02 ps1_g
56014.608  3.464e+00 7.376e-02 ps1_r
56015.573  3.168e+00 6.461e-02 ps1_i
56019.593  3.281e+00 6.627e-02 ps1_i
56027.482  3.323e+00 6.109e-02 ps1_i
56029.551  3.164e+00 5.238e-02 ps1_g
56029.560  3.193e+00 4.789e-02 ps1_r
56030.535  3.086e+00 6.976e-02 ps1_i
56032.576  3.268e+00 3.300e-02 ps1_g
56032.588  3.210e+00 4.824e-02 ps1_r
56033.548  3.826e+00 7.407e-02 ps1_i
56038.384  3.091e+00 6.968e-02 ps1_i
56040.473  3.254e+00 3.679e-02 ps1_g
56040.486  3.311e+00 4.320e-02 ps1_r
56041.472  3.086e+00 6.478e-02 ps1_i
56046.519  3.235e+00 6.226e-02 ps1_g
56046.531  3.282e+00 5.016e-02 ps1_r
56048.424  3.165e+00 5.900e-02 ps1_i
56057.449  3.279e+00 6.861e-02 ps1_i
56062.457  3.136e+00 3.059e-02 ps1_g
56062.468  3.212e+00 3.831e-02 ps1_r
56063.523  3.277e+00 6.734e-02 ps1_i
56065.417  3.147e+00 2.775e-02 ps1_g
56065.429  3.054e+00 3.401e-02 ps1_r
56066.370  3.094e+00 6.219e-02 ps1_i
56067.455  3.092e+00 4.021e-02 ps1_g
56068.327  3.031e+00 6.879e-02 ps1_i
56086.442  3.218e+00 7.397e-02 ps1_i
56088.307  3.163e+00 3.303e-02 ps1_g
56088.321  3.320e+00 4.878e-02 ps1_r
56089.309  3.023e+00 6.749e-02 ps1_i
56091.298  3.139e+00 4.404e-02 ps1_r
56092.305  3.076e+00 6.808e-02 ps1_i
56094.330  3.132e+00 2.859e-02 ps1_g
56094.341  3.132e+00 5.954e-02 ps1_r
