6649.47512             120.75232              1.77012
6649.47919             120.85030              4.56710
6660.20902             120.06723              3.38804
6660.20902             118.99992              2.25529
6664.51295             116.11299              3.39952
6664.51295             116.03812              2.44955
6669.50027             120.45474              3.05443
6669.50027             114.45551              3.43931
6671.45903             123.34917              1.39791
6671.46142             122.42151              1.36413
6671.46379             122.05683              2.19478
6671.46609             122.06516              2.46621
6672.46427             126.22910              1.93950
6672.46667             124.60871              1.84433
6672.46903             125.23805              1.71377
6672.47134             126.21532              1.73566
6673.43558             122.37026              2.03221
6673.43788             124.78828              1.93269
6673.44025             120.08488              1.79403
6673.44256             124.71072              1.80422
6674.45562             127.37392              1.77928
6674.45793             125.57814              1.84869
6674.46030             123.47535              1.65729
6674.46260             121.11323              1.69444
6674.54412             124.99318              1.89369
6674.54649             122.62270              1.75539
6674.54884             122.77098              1.59101
6674.55115             124.10972              1.60081
6675.44938             121.79709              1.39579
6675.45169             120.99309              1.37930
6675.45406             123.23209              1.95122
6675.45636             124.07349              1.89697
6675.51985             122.37999              1.30297
6675.52216             122.45832              1.30281
6675.52466             122.89374              1.47841
6675.52696             121.75361              1.37553
6677.46258             123.60382              1.29643
6677.46489             124.29720              1.31735
6677.46725             125.67494              1.77769
6677.46956             125.49072              1.95569
6678.42108             122.42898              1.26890
6678.42341             122.84626              1.26784
6678.42578             123.46347              1.20061
6678.42808             122.86839              1.19691
6678.52128             121.95377              1.44663
6678.52359             123.08978              1.42937
6678.52596             119.96937              1.24387
6678.52826             119.16211              1.16866
6680.41885             122.91596              1.28851
6680.42116             122.95143              1.28822
6680.42352             122.75750              1.76110
6680.42583             124.28351              1.83824
6683.43674             124.67049              1.28805
6683.43905             123.69298              1.30064
6683.44141             123.82116              1.15853
6683.44372             122.29507              1.16743
6683.47998             125.12119              3.38736
6683.47998             120.34686              2.16981
6685.41247             126.67884              1.20795
6685.41478             126.30131              1.20942
6685.41713             126.59590              1.05053
6685.41943             126.20237              1.02811
6685.51367             128.46310              1.20538
6685.51598             128.41292              1.20538
6685.51839             127.24654              0.93165
6685.52070             127.14946              0.91003
6686.39663             123.98134              1.29651
6686.39894             127.37521              1.30948
6686.40131             125.34503              1.14108
6686.40361             126.10717              1.14756
6686.47342             125.08996              3.39005
6686.47342             124.31801              2.23931
6686.48662             124.89936              1.30925
6686.48892             126.22192              1.29667
6686.49129             125.41157              1.12462
6686.49359             126.30653              1.14137
6696.77836             127.19296              3.38781
6696.77836             128.68114              2.21406
6701.37947             127.23146              1.41937
6701.38179             127.13974              1.40860
6701.38424             125.77206              2.30438
6701.38657             124.80036              2.44774
6701.48101             127.02717              1.33870
6701.48333             127.87554              1.33560
6701.48591             128.02924              1.80931
6701.48823             129.51575              1.81374
6702.37583             131.29095              1.79719
6702.37815             133.37347              2.17777
6702.38055             127.32285              1.81431
6702.38287             130.38263              1.89865
6702.47043             129.45392              1.72199
6702.47275             129.47128              1.68902
6702.47516             128.52614              1.52305
6702.47747             129.94875              1.55684
6703.38266             151.45955              6.96648
6703.47304             129.64075              2.09210
6703.47535             128.35851              1.95926
6703.47776             127.77383              1.66837
6703.48007             127.76183              1.65230
6706.34993             120.58651              1.36620
6706.35224             119.08089              1.37093
6706.35464             119.48961              2.13282
6706.35697             120.37350              2.08014
6706.43967             120.62648              1.30051
6706.44199             120.40170              1.31612
6706.44439             122.41265              1.62472
6706.44671             120.33382              1.62131
6707.32034             121.62752              2.04637
6707.32266             121.62050              2.06879
6707.32507             122.75177              1.78764
6707.32738             122.15466              1.71777
6707.41179             122.13539              1.64685
6707.41411             124.14572              1.81683
6707.41651             125.87042              1.62888
6707.41883             122.08198              1.70264
6712.53207             116.45359              4.21700
6712.53309             116.49945              4.82884
6715.38817             117.45417              3.37708
6715.38817             116.03638              2.13380
6715.60425             113.03224              4.03669
6715.60528             110.50712              4.80161
6717.33447             108.59847              3.36170
6717.33447             117.86679              2.04011
6720.44564             114.35534              2.13213
6720.44564             113.51030              3.37281
6722.38696             112.86837              3.36807
6722.38696             106.71754              2.01571
6722.50244             113.61086              4.33582
6722.50346             111.11216              5.07879
6723.54267             110.17603              4.77269
6723.54369             116.05166              5.27016
6726.45683             114.82879              2.08985
6726.45683             114.68202              3.37123
6728.32573             114.89534              1.30097
6728.32809             111.98679              1.30203
6728.33059             110.69117              2.05515
6728.33294             112.20452              2.18572
6728.41669             116.04233              1.25870
6728.41901             116.02089              1.25435
6728.42157             116.35611              1.30423
6728.42391             115.06160              1.28767
6729.31374             117.16197              1.38143
6729.31610             115.34406              1.35918
6729.31859             116.19538              1.22925
6729.32097             116.59541              1.21949
6729.41745             114.94708              1.23845
6729.41985             116.22837              1.26743
6729.42225             114.61968              1.10206
6729.42456             114.53399              1.11887
6730.26663             115.12153              1.49149
6730.26902             113.47455              1.48026
6730.27142             109.36791              3.09450
6730.27374             109.82999              2.92754
6730.35918             113.09645              1.45144
6730.36151             113.99270              1.45407
6730.36397             111.17406              2.85449
6730.36638             112.13776              2.82021
6730.49670             115.88392              1.28623
6730.49906             115.31177              1.27506
6730.50146             115.87571              1.73670
6730.50380             116.22795              1.56150
6731.27167             114.37372              1.97859
6731.27398             115.50698              2.01836
6731.27638             114.10732              1.80112
6731.27877             114.65032              1.83576
6731.36765             118.93034              1.62162
6731.37000             116.79385              1.58368
6731.37244             116.34169              1.50038
6731.37481             115.09412              1.50876
6731.46782             116.25912              1.63733
6731.47016             115.79792              1.69150
6731.47274             115.53044              1.73626
6731.47510             116.52241              1.58703
6732.33322             111.96586              3.35615
6732.33553             113.95690              3.43132
6732.33801             109.87377              3.48933
6732.34056             113.48533              3.61562
6732.43559             111.24895              2.76802
6732.43793             115.96913              2.67815
6732.44041             115.88139              2.51897
6732.44273             113.08800              2.56318
6733.29378             112.10380              1.80031
6733.29625             116.79151              1.81782
6733.29864             113.65535              1.66211
6733.30095             116.30921              1.76760
6733.44219             115.85567              1.91695
6733.44473             112.06084              1.85072
6733.44715             114.24925              1.71559
6733.44947             113.55955              1.57259
6734.40346             113.54273              1.35239
6734.40578             113.29806              1.36124
6734.40819             113.75262              2.02223
6734.41050             114.12491              2.13835
6739.40951             114.66307              3.37268
6739.40951             113.76955              2.09788
6741.54493             112.04907              4.85020
6741.54596             116.42557              7.15853
6744.58183             116.42635              4.45153
6744.58286             114.38257              5.25438
