#time,light curve,error
-197.0,8.797653163616449,2.033684468279196
-194.62663814814815,8.78351361575438,2.0299674473874854
-192.2532762962963,8.769197003212504,2.0261496707664697
-189.87991444444444,8.754701108670924,2.022228195705927
-187.50655259259258,8.740023687043006,2.0181999810374744
-185.13319074074073,8.72516246512768,2.0140618830738206
-182.75982888888888,8.71011514125735,2.009810651332288
-180.38646703703705,8.694879384941443,2.0054429240280003
-178.0131051851852,8.679452836505448,2.0009552233209207
-175.63974333333334,8.663833106725468,1.9963439502996068
-173.2663814814815,8.64801777645818,1.9916053796830697
-170.89301962962963,8.632004396266163,1.9867356542205301
-168.51965777777778,8.615790486038533,1.9817307787670804
-166.14629592592593,8.599373534606839,1.9765866140113089
-163.77293407407407,8.582750999356128,1.9712988698287792
-161.39957222222222,8.565920305831161,1.96586309823285
-159.02621037037036,8.548878847337685,1.9602746858916855
-156.6528485185185,8.531623984538708,1.9545288461773316
-154.27948666666668,8.51415304504574,1.9486206107094828
-151.9061248148148,8.496463323004884,1.9425448203528861
-149.53276296296298,8.478552078677772,1.9362961156232763
-147.15940111111112,8.46041653801724,1.9298689264521713
-144.78603925925927,8.442053892237684,1.9232574612557736
-142.41267740740741,8.423461297380047,1.916455695247496
-140.03931555555556,8.404635873871358,1.9094573579272331
-137.6659537037037,8.385574706078744,1.9022559196732531
-135.29259185185185,8.366274841857866,1.8948445773544629
-132.91923,8.346733292095704,1.8872162388715696
-130.54586814814814,8.326947030247604,1.8793635065252652
-128.17250629629632,8.30691299186854,1.871278659097698
-125.79914444444445,8.286628074138493,1.8629536325200728
-123.4257825925926,8.266089135381904,1.8543799989838565
-121.05242074074074,8.245292994581094,1.8455489443355395
-118.67905888888889,8.224236430883597,1.8364512435748293
-116.30569703703704,8.202916183103323,1.8270772342530606
-113.93233518518518,8.18132894921547,1.8174167875420533
-111.55897333333334,8.159471385845123,1.807459276712941
-109.18561148148149,8.137340107749438,1.7971935427289591
-106.81224962962963,8.114931687293335,1.7866078566148547
-104.43888777777778,8.092242653918651,1.7756898782174695
-102.06552592592593,8.069269493606615,1.7644266109157287
-99.69216407407407,8.046008648333611,1.7528043517722292
-97.31880222222223,8.022456515520126,1.7408086365408455
-94.94544037037038,7.9986094474727825,1.7284241788528403
-92.57207851851852,7.974463750819397,1.7156348027948862
-90.19871666666667,7.950015685936961,1.702423367962431
-87.82535481481482,7.925261466372458,1.6887716859163493
-85.45199296296296,7.900197258256427,1.6746604267838767
-83.07863111111112,7.874819179709181,1.660069014519094
-80.70526925925927,7.849123300239594,1.6449755090642435
-78.33190740740741,7.823105640136355,1.629356473318862
-75.95854555555556,7.796762169851601,1.6131868224135724
-73.5851837037037,7.7700888093768326,1.5964396522792432
-71.21182185185185,7.74308142761101,1.5790860438736813
-68.83846,7.71573584172074,1.5610948386424017
-66.46509814814814,7.688047816492453,1.5424323798011361
-64.09173629629629,7.660013063676457,1.523062212773669
-61.718374444444436,7.631627241322793,1.5029447365156772
-59.34501259259261,7.602885953108754,1.4820367953888602
-56.971650740740756,7.573784747658007,1.4602911985615938
-54.5982888888889,7.544319117851166,1.4376561503811838
-52.22492703703705,7.514484500127743,1.4140745704752167
-49.851565185185194,7.48427627377936,1.3894832760455806
-47.47820333333334,7.453689760234097,1.3638119902634591
-45.104841481481486,7.422720222331895,1.3369821288877901
-42.73147962962963,7.391362863590876,1.3089053007544886
-40.35811777777778,7.359612827464469,1.2794814343814724
-37.984755925925924,7.32746519658925,1.2485964091013189
-35.61139407407407,7.294914992023346,1.2161190192553355
-33.238032222222216,7.261957172475316,1.1818970248355014
-30.864670370370362,7.2285866335233635,1.145751925951437
-28.491308518518537,7.194798206824778,1.1074719144193323
-26.117946666666683,7.160586659315481,1.0668021543987096
-23.74458481481483,7.12594669239953,1.0234310325567921
-21.371222962962975,7.0908729411285005,0.9769701132827943
-18.99786111111112,7.055359973370567,0.9269238525473991
-16.624499259259267,7.019402288969191,0.8726418085546823
-14.251137407407413,6.982994318891272,0.8132390647955877
-11.877775555555559,6.946130424364629,0.7474543036555599
-9.504413703703705,6.908804896004681,0.6733725545706356
-7.131051851851851,6.871011952930196,0.5878099604763265
-4.757689999999997,6.83274574186796,0.48465548517247914
-2.3843281481481426,6.794000336246236,0.3485300955471889
-0.010966296296288647,6.754769735276875,0.072091248643694
2.362395555555537,6.642749201852894,0.2921582971059821
4.735757407407391,6.529884444176936,0.31338237015880405
7.109119259259245,6.4164935855675145,0.20660238763099845
9.482481111111099,6.259464989470811,0.2502673672670222
11.855842962962953,6.075785011484442,0.3179674699672791
14.229204814814807,5.891508602819688,0.2664428824297853
16.60256666666666,5.773754712590498,0.17410520245852243
18.975928518518515,5.856248743378622,0.3075406079834038
21.34929037037037,5.938112342279325,0.3002982145112286
23.722652222222223,6.019358188114944,0.1307794725740116
26.096014074074077,5.97293171163892,0.2804968388092333
28.46937592592593,5.908250322372574,0.3158738139278284
30.842737777777756,5.8429465550887825,0.22841313528591378
33.21609962962961,5.814470987043316,0.23041342277244165
35.589461481481464,5.821982094338744,0.3160523467305245
37.96282333333332,5.828857462616831,0.2792109174609854
40.33618518518517,5.852611023941979,0.13478167818873585
42.70954703703703,5.989682820734624,0.30099992360587213
45.08290888888888,6.126144851564416,0.30728407327206336
47.456270740740734,6.262018251317531,0.17215142171945255
49.82963259259259,6.254936432099201,0.26834247706145975
52.20299444444444,6.202515797624519,0.31793589356664337
54.5763562962963,6.149518360207633,0.24821633515979646
56.94971814814815,6.03326587364022,0.20836975481914555
