56660.209,3.537,2.319,False
56664.513,2.195,3.068,False
56669.5,20.5,4.277,False
56683.48,8.422,2.225,False
56686.473,14.81,2.251,False
56696.778,8.658,2.269,False
56713.426,3.128,9.654,False
56715.388,14.04,2.105,False
56717.334,17.22,2.154,False
56720.446,17.44,2.112,False
56722.387,19.3,1.954,False
56726.457,22.2,2.082,False
56739.41,20.93,1.965,False
56745.281,25.35,2.01,False
56747.416,22.87,2.152,False
56749.373,27.05,2.012,False
56751.34,30.97,1.999,False
56755.341,28.03,2.283,False
56768.227,32.31,1.842,False
56772.234,25.5,2.009,False
56780.234,29.55,2.089,False
56782.247,32.33,1.942,False
56783.248,26.63,1.994,False
56795.175,27.25,2.162,False
56799.212,32.45,1.878,False
56804.187,28.21,2.185,False
56808.259,25.54,2.168,False
56813.227,30.75,1.989,False
56825.186,32.41,1.991,False
56829.211,31.06,2.199,False
56833.21,27.22,2.095,False
56837.189,29.1,1.968,False
57038.487,22.85,2.786,False
57050.294,32.48,2.343,False
57067.372,39.67,2.575,False
57082.473,32.87,2.351,False
57097.48,42.23,3.161,False
57106.472,40.93,2.382,False
57127.217,49.24,2.484,False
57135.173,55.61,2.361,False
57159.165,60.33,2.477,False
57166.165,56.42,2.32,False
57185.171,59.31,2.355,False
57195.598,60.59,2.329,False
57428.45,130.4,3.739,False
57435.404,134.7,3.527,False
57451.456,128.9,3.324,False
57463.401,132.7,3.557,False
57480.602,141.7,3.52,False
57490.225,149.5,4.559,False
57492.342,153.2,4.014,False
57510.319,150.3,3.466,False
57518.313,137.4,3.037,False
57543.453,155.9,3.681,False
57550.163,167.6,6.526,False
57570.201,154.6,3.551,False
57576.163,157.6,4.016,False
57780.773,131.0,3.167,False
57789.442,127.9,3.282,False
57805.348,132.0,3.547,False
57817.317,135.9,3.705,False
57831.769,128.8,3.446,False
57843.264,121.2,3.295,False
57859.22,124.4,3.562,False
57874.208,130.6,3.239,False
57892.294,143.0,3.702,False
57901.209,137.8,3.662,False
57918.164,138.3,3.998,False
57933.421,144.7,3.309,False
58127.033,97.73,2.363,False
58146.422,86.06,3.142,False
58174.079,74.21,2.398,False
58201.269,86.99,4.172,False
58216.413,82.27,3.469,False
58230.276,81.74,2.972,False
58258.285,90.32,3.06,False
58274.302,96.36,3.806,False
58289.206,102.8,3.058,False
58502.473,77.22,2.511,False
58531.501,71.9,2.775,False
58560.572,66.8,2.459,False
58587.123,63.15,2.194,False
58617.376,81.81,4.761,False
58626.784,69.72,2.272,False
58646.231,72.44,4.07,False
58656.686,72.66,2.106,False
58867.438,77.19,2.414,False
58895.415,81.44,2.368,False
59010.299,95.71,3.87,False
59029.196,94.35,2.965,False
