6660.20898,640.7623,15.67202,False
6664.51318,611.15119,19.07376,False
6669.5,576.77531,29.3544,False
6683.47998,625.62597,13.68003,False
6686.47314,630.42887,14.46972,False
6696.77783,650.01041,13.80045,False
6715.38818,647.7841,13.03426,False
6717.33398,627.07725,12.22391,False
6720.4458,628.20888,13.70855,False
6722.38721,660.0636,12.70232,False
6726.45703,627.91097,12.76754,False
6739.41016,611.15467,12.87662,False
6745.28076,601.58447,12.28183,False
6747.41602,616.24159,14.73138,False
6749.37305,613.85241,13.25679,False
6751.33984,605.0179,13.02644,False
6755.34082,599.63138,13.67713,False
6768.22705,615.78837,12.46677,False
6772.23389,584.83614,11.69241,False
6780.23389,599.45129,12.61671,False
6782.24707,610.74271,12.15168,False
6783.24805,602.59392,12.4991,False
6795.1748,613.28639,14.24622,False
6799.21191,622.7765,12.14879,False
6804.18701,613.88938,14.9125,False
6808.25879,618.07151,15.20506,False
6813.22705,641.13378,13.98822,False
6825.18604,657.0044,13.09006,False
6829.21094,660.61393,13.43275,False
6833.20996,691.72128,13.69096,False
6837.18896,686.30438,12.74232,False
