0.000000000000000000e+00 6.807339754393029185e-01 6.896502689397197849e-03
8.003999999999999559e+00 6.423025442969565457e-01 6.410946993181971393e-03
1.600799999999999912e+01 5.787380653021750865e-01 5.950575721044295933e-03
2.401201000000000008e+01 6.078099570803395801e-01 5.988856045642177404e-03
3.201601000000000141e+01 5.851197983634270905e-01 5.775292129464525484e-03
4.002000999999999920e+01 5.873531530906245246e-01 5.846815893844776839e-03
4.802400999999999698e+01 6.347341211731702959e-01 6.388784699993724225e-03
5.602801000000000187e+01 6.167101325493469233e-01 6.143992097959905842e-03
6.403202000000000282e+01 5.422649749760992677e-01 5.427747077194289282e-03
7.203601999999999350e+01 5.391098703276633319e-01 5.388459375633306535e-03
8.004001999999999839e+01 5.553256173027184550e-01 5.497256087648337217e-03
8.804402000000000328e+01 5.057697223568352607e-01 4.923051218680121223e-03
9.604801999999999396e+01 5.929471173667306694e-01 5.904236380741598178e-03
1.040520300000000020e+02 6.157410359108426157e-01 6.161117506332642289e-03
1.120560300000000069e+02 6.344167974297930668e-01 6.468367480078792732e-03
1.200600299999999976e+02 5.804213922075187604e-01 5.830697862435142535e-03
1.280640300000000025e+02 6.899776664527280667e-01 6.875347773172054561e-03
1.360680299999999932e+02 7.665302566327852896e-01 7.755795238923317986e-03
1.440720399999999870e+02 7.036679193812860333e-01 7.041564972083906582e-03
1.520760400000000061e+02 7.378300869540056484e-01 7.633902626387959432e-03
1.600800399999999968e+02 9.025342056672781554e-01 8.923345139158690709e-03
1.680840399999999875e+02 9.775324131932686678e-01 9.749394248902438359e-03
1.760880400000000066e+02 1.012578050362628712e+00 1.008888028546785741e-02
3.601800900000000070e+02 1.195406895396034619e+00 1.196461619076402694e-02
3.681840900000000261e+02 1.060365998738267646e+00 1.050089746337662909e-02
3.761880899999999883e+02 1.033748077242220065e+00 1.024603109171178840e-02
3.841920999999999822e+02 1.043715064915152535e+00 1.051802287174936554e-02
3.921961000000000013e+02 1.063095990308274619e+00 1.069532121725534114e-02
4.002001000000000204e+02 9.376463297162028754e-01 9.374650018628444270e-03
4.082040999999999826e+02 9.453960806933474625e-01 9.431063128562164333e-03
4.162081000000000017e+02 9.608210367523675188e-01 9.556985248949930595e-03
4.242121099999999956e+02 1.112599501652076439e+00 1.098645315959185728e-02
4.322161100000000147e+02 1.087390900527408721e+00 1.072352777222220117e-02
4.402201099999999769e+02 1.137021341368561256e+00 1.150625967255255663e-02
4.482241099999999960e+02 1.185107473325278660e+00 1.182156866200352423e-02
4.562281100000000151e+02 1.174511882427370368e+00 1.165132195523926363e-02
4.642321200000000090e+02 1.041264116763925163e+00 1.051500074086005911e-02
4.722361200000000281e+02 1.073094206667063233e+00 1.058954663612961776e-02
4.802401199999999903e+02 1.009899435017740155e+00 1.016241880377431218e-02
4.882441200000000094e+02 1.048713669406065252e+00 1.048780156285630122e-02
4.962481199999999717e+02 1.179738154111944270e+00 1.191827685046132831e-02
5.042521300000000224e+02 1.176597152740991747e+00 1.190215881905169575e-02
5.122561299999999846e+02 1.124652767015593469e+00 1.128967362548559915e-02
5.202601300000000037e+02 1.145661613581088423e+00 1.135616050505033892e-02
5.282641300000000228e+02 1.087098761208109110e+00 1.083836874601584385e-02
5.362681300000000419e+02 1.052974873959987345e+00 1.031352534823963205e-02
7.203601800000000139e+02 1.258238003961677842e+00 1.270705301257029837e-02
7.283641800000000330e+02 1.269821831660389311e+00 1.273324481361095585e-02
7.363681800000000521e+02 1.297890375983304034e+00 1.285110791829390323e-02
7.443721900000000460e+02 1.201552902247920995e+00 1.224567436346952164e-02
7.523761899999999514e+02 1.271504151188769915e+00 1.267380957278792936e-02
7.603801899999999705e+02 1.282578246144151501e+00 1.267783908064033620e-02
7.683841899999999896e+02 1.258527121150088135e+00 1.270403088168099194e-02
7.763881900000000087e+02 1.309632361865222583e+00 1.289241037378109286e-02
7.843922000000000025e+02 1.336290578439794263e+00 1.322887427945720201e-02
7.923962000000000216e+02 1.331574039498550022e+00 1.341826114852040508e-02
8.004002000000000407e+02 1.399806703340346736e+00 1.406499715883197284e-02
8.084041999999999462e+02 1.400410122141245051e+00 1.393101602273938942e-02
8.164081999999999653e+02 1.374657537456502210e+00 1.369931932122589978e-02
8.244122099999999591e+02 1.427382640328304531e+00 1.439239467184016616e-02
8.324162099999999782e+02 1.392397445776730747e+00 1.392094225310836972e-02
8.404202099999999973e+02 1.287091294938849106e+00 1.278260628480295917e-02
8.484242100000000164e+02 1.106272166946831836e+00 1.105898430093520991e-02
8.564282100000000355e+02 1.086785466972584269e+00 1.084844251564686356e-02
8.644322200000000294e+02 1.054364046792105380e+00 1.059256876701892246e-02
8.724362200000000485e+02 1.171360807286786931e+00 1.163016703901411861e-02
8.804402199999999539e+02 1.100752748565995365e+00 1.121311297628983621e-02
8.884442199999999730e+02 1.096487514504220773e+00 1.116375150509783289e-02
8.964482199999999921e+02 1.103722495853220353e+00 1.104286626952557561e-02
1.080540269999999964e+03 1.116541367708695054e+00 1.126851870926045412e-02
1.088544270000000097e+03 1.207974930387696988e+00 1.190719570386720647e-02
1.096548270000000002e+03 1.265947459860298441e+00 1.265567678745208903e-02
1.104552280000000110e+03 1.176939660908446594e+00 1.191827685046132831e-02
1.112556280000000015e+03 1.214462438030074809e+00 1.232122763570218243e-02
1.120560279999999921e+03 1.180394963891886917e+00 1.161505638456758645e-02
1.128564280000000053e+03 1.228314878649692021e+00 1.247938581890921730e-02
1.136568279999999959e+03 1.257959967919861644e+00 1.264056613300555861e-02
1.144572290000000066e+03 1.354475747377713812e+00 1.369226768248418651e-02
1.152576289999999972e+03 1.334497447445472273e+00 1.335580377680807215e-02
1.160580290000000105e+03 1.276571257313173779e+00 1.286722594970353926e-02
1.168584290000000010e+03 1.274447706674954217e+00 1.258213826914563425e-02
