#time,light curve,error
54545.562,2.9675732872506875,0.6531826479874392
54550.45752952953,2.9663304439528746,0.6499510156607795
54555.35305905906,2.9650850344728816,0.6466897752660118
54560.24858858858,2.963837053512141,0.6433984206494917
54565.144118118114,2.9625864957611405,0.6400764308111415
54570.039647647645,2.9613333558994093,0.6367232692712049
54574.935177177176,2.9600776285954895,0.6333383834014423
54579.83070670671,2.9588193085069148,0.6299212037183757
54584.72623623623,2.957558390280191,0.6264711431359079
54589.62176576576,2.9562948685507626,0.6229875961743602
54594.51729529529,2.9550287379430054,0.6194699381228385
54599.41282482482,2.953759993070192,0.6159175241514442
54604.308354354354,2.952488628534474,0.6123296883696431
54609.203883883885,2.9512146389268565,0.6087057428266873
54614.09941341341,2.9499380188271798,0.6050449764497251
54618.99494294294,2.948658762804085,0.6013466539146463
54623.89047247247,2.9473768654150065,0.5976100144445575
54628.786002002,2.9460923212061374,0.5938342705299021
54633.68153153153,2.9448051247124116,0.5900186065639903
54638.577061061056,2.943515270457479,0.5861621773869996
54643.47259059059,2.942222752953679,0.5822641067306988
54648.36812012012,2.9409275667020225,0.5783234855555981
54653.26364964965,2.939629706192168,0.5743393702711523
54658.15917917918,2.938329165902393,0.5703107808288215
54663.0547087087,2.937025940299579,0.56623669867671
54667.950238238234,2.9357200238391745,0.5621160645631397
54672.845767767765,2.934411410965187,0.5579477761754866
54677.741297297296,2.933100096110151,0.5537306855985864
54682.63682682683,2.9317860736951027,0.5494635965757632
54687.53235635636,2.930469338129562,0.5451452615532187
54692.42788588588,2.929149883811506,0.5407743784865242
54697.32341541541,2.92782770512734,0.5363495873851535
54702.21894494494,2.9265027964518833,0.5318694665684908
54707.114474474474,2.9251751521483396,0.5273325286029397
54712.010004004005,2.923844766568273,0.5227372158864426
54716.90553353353,2.922511634051588,0.5180818958421087
54721.80106306306,2.921175748926496,0.5133648556776197
54726.69659259259,2.9198371055095023,0.5085842966615345
54731.59212212212,2.9184956981053767,0.5037383278606502
54736.48765165165,2.917151521007129,0.49882495927499193
54741.383181181176,2.915804568495987,0.4938420942979171
54746.27871071071,2.914454834841365,0.48878752141819876
54751.17424024024,2.9131023143008514,0.483658905068699
54756.06976976977,2.911747001120175,0.47845377551153817
54760.9652992993,2.9103888895331838,0.47316951763257586
54765.86082882883,2.9090279737618197,0.4678033584976353
54770.756358358354,2.9076642480160975,0.4623523534986969
54775.651887887885,2.906297706494069,0.45681337088927
54780.547417417416,2.904928343381814,0.4511830744736955
54785.44294694695,2.903556152853405,0.4454579041729155
54790.33847647648,2.902181129070886,0.4396340541390557
54795.234006006,2.9008032661842487,0.43370744802920075
54800.12953553553,2.8994225583313993,0.4276737109735608
54805.02506506506,2.898038999638146,0.4215281376803903
54809.920594594594,2.8966525842181685,0.415265656005244
54814.816124124125,2.89526330617299,0.4088807851691043
54819.71165365365,2.893871159591958,0.4023675876308654
54824.60718318318,2.8924761385522086,0.39571961339293066
54829.50271271271,2.8910782371186565,0.3889298352312184
54834.39824224224,2.8896774493439583,0.38199057297086564
54839.29377177177,2.8882737692684914,0.3748934044515096
54844.1893013013,2.8868671909203276,0.3676290602021036
54849.08483083083,2.8854577083152106,0.36018729802207056
54853.98036036036,2.8840453154565213,0.352556752569171
54858.87588988989,2.8826300063352654,0.3447247535758849
54863.77141941942,2.8812117749300397,0.3366771042960319
54868.66694894895,2.879790615207008,0.32839780898898735
54873.562478478474,2.8783665211198763,0.3198687343208729
54878.458008008005,2.8769394866098628,0.3110691839524826
54883.353537537536,2.87550950560568,0.30197535742536724
54888.24906706707,2.8740765720235038,0.292559652352035
54893.1445965966,2.872640679766947,0.2827897505489125
54898.04012612612,2.8712018227270377,0.2726274001748111
54902.93565565565,2.8697599947821844,0.2620267602000324
54907.83118518518,2.8683151897981616,0.2509320979227642
54912.726714714714,2.8668674016280766,0.2392745005139313
54917.622244244245,2.8654166241123438,0.22696702909127037
54922.517773773776,2.8639628510786608,0.21389730528844061
54927.4133033033,2.8625060763419814,0.19991564042038776
54932.30883283283,2.861046293704484,0.18481491297332922
54937.20436236236,2.859583496955555,0.16829386399484694
54942.09989189189,2.8581176798717562,0.149883227245791
54946.99542142142,2.8566488362167988,0.12877470179679737
54951.89095095095,2.8551769597415193,0.10332739519383746
54952.562,2.8549749672759073,0.09932291185183681
54956.78648048048,2.836361950399135,0.11263917429708034
54961.68201001001,2.814789389160048,0.12223441492027352
54966.57753953954,2.7932136170104838,0.12689712618033575
54971.47306906907,2.771634542156758,0.12717110002128382
54976.368598598594,2.7500520727911772,0.12308565114942242
54981.264128128125,2.728466117091503,0.11417368238019608
54986.159657657656,2.706876583220763,0.0991418649473037
54991.05518718719,2.6852833793267306,0.07436707511684051
54993.39,2.6749836666288185,0.05563863440344221
54994.341,2.656124342117042,0.056814670919975586
54995.95071671672,2.6560274096654233,0.071607722416034
55000.84624624624,2.6557300328270195,0.10359912659386392
55005.74177577577,2.655428768363376,0.12680035368886686
55010.6373053053,2.65512361499277,0.1454799260161575
55015.532834834834,2.6548145714169324,0.1612175645508894
55020.428364364365,2.6545016363210445,0.1748098812257354
55025.323893893896,2.654184808373729,0.18672616572011377
55030.21942342342,2.6538640862270495,0.19727056447165645
55035.11495295295,2.653539468516499,0.2066533508253084
55040.01048248248,2.6532109538609987,0.21502679103412056
55044.90601201201,2.652878540862889,0.2225050023283346
55049.80154154154,2.6525422281079267,0.22917575937552817
55054.69707107107,2.652202014165276,0.23510791141735043
55059.5926006006,2.6518578975875027,0.2403562499894438
55064.48813013013,2.651509876910571,0.24496481756720853
