# tau,tf,errlo,errhi
-3.740874087408740820e+02,1.097647864368443242e-147,1.097647864368443242e-147,1.326027448929159207e-91
-3.739873987398739814e+02,1.278566143954035496e-147,1.278566143954035496e-147,1.457918680612296227e-91
-3.738873887388738808e+02,1.489252434675382494e-147,1.489252434675382494e-147,1.602893386512042726e-91
-3.737873787378737802e+02,1.734596206513222337e-147,1.734596206513222337e-147,1.762245957840153516e-91
-3.736873687368736796e+02,2.020288635099571330e-147,2.020288635099571330e-147,1.937398498708340757e-91
-3.735873587358735790e+02,2.352953823481395817e-147,2.352953823481395817e-147,2.129913392850219653e-91
-3.734873487348734784e+02,2.740301464194522785e-147,2.740301464194522785e-147,2.341507103499632710e-91
-3.733873387338733778e+02,3.191304438581166326e-147,3.191304438581166326e-147,2.574065327101088636e-91
-3.732873287328732772e+02,3.716405419618988818e-147,3.716405419618988818e-147,2.829659633301466855e-91
-3.731873187318731766e+02,4.327757206398884255e-147,4.327757206398884255e-147,3.110565736595901532e-91
-3.730873087308730760e+02,5.039502287794751549e-147,5.039502287794751549e-147,3.419283559180864061e-91
-3.729872987298729754e+02,5.868098027256692169e-147,5.868098027256692169e-147,3.758559260122073390e-91
-3.728872887288728748e+02,6.832694900293759629e-147,6.832694900293759629e-147,4.131409423021106436e-91
-3.727872787278727742e+02,7.955576424639460354e-147,7.955576424639460354e-147,4.541147613092748856e-91
-3.726872687268726736e+02,9.262670827663967618e-147,9.262670827663967618e-147,4.991413535113919681e-91
-3.725872587258725730e+02,1.078414612810783741e-146,1.078414612810783741e-146,5.486205046260663287e-91
-3.724872487248725292e+02,1.255510220654805325e-146,1.255510220654805325e-146,6.029913302580310092e-91
-3.723872387238724286e+02,1.461637564410571758e-146,1.461637564410571758e-146,6.627361344990434335e-91
-3.722872287228723280e+02,1.701547567156244452e-146,1.701547567156244452e-146,7.283846460475652445e-91
-3.721872187218722274e+02,1.980767254911396373e-146,1.980767254911396373e-146,8.005186686813328517e-91
-3.720872087208721268e+02,2.305726315778495623e-146,2.305726315778495623e-146,8.797771865002537493e-91
-3.719871987198720262e+02,2.683904260497792262e-146,2.683904260497792262e-146,9.668619682880269625e-91
-3.718871887188719256e+02,3.124001531962500562e-146,3.124001531962500562e-146,1.062543719653947440e-90
-3.717871787178718250e+02,3.636138454210814501e-146,3.636138454210814501e-146,1.167668836346623802e-90
-3.716871687168717244e+02,4.232086542294225142e-146,4.232086542294225142e-146,1.283166817322057371e-90
-3.715871587158716238e+02,4.925537427432816884e-146,4.925537427432816884e-146,1.410058401839457115e-90
-3.714871487148715232e+02,5.732415503482344039e-146,5.732415503482344039e-146,1.549464501104393446e-90
-3.713871387138714226e+02,6.671241390154894310e-146,6.671241390154894310e-146,1.702616001825405463e-90
-3.712871287128713220e+02,7.763554457864035547e-146,7.763554457864035547e-146,1.870864526565122574e-90
-3.711871187118712214e+02,9.034403994377738110e-146,9.034403994377738110e-146,2.055694244005013141e-90
-3.710871087108711208e+02,1.051292014463994146e-145,1.051292014463994146e-145,2.258734831280823333e-90
-3.709870987098710202e+02,1.223297755700794182e-145,1.223297755700794182e-145,2.481775700457425644e-90
-3.708870887088709196e+02,1.423396676219229480e-145,1.423396676219229480e-145,2.726781612083828622e-90
-3.707870787078708190e+02,1.656169074233944512e-145,1.656169074233944512e-145,2.995909810690112427e-90
-3.706870687068707184e+02,1.926940697148588214e-145,1.926940697148588214e-145,3.291528830165036344e-90
-3.705870587058706178e+02,2.241903848832295883e-145,2.241903848832295883e-145,3.616239131291045779e-90
-3.704870487048705172e+02,2.608258137136245562e-145,2.608258137136245562e-145,3.972895749440778755e-90
-3.703870387038704166e+02,3.034374041039963211e-145,3.034374041039963211e-145,4.364633147682800350e-90
-3.702870287028703160e+02,3.529982990578520876e-145,3.529982990578520876e-145,4.794892489457082818e-90
-3.701870187018702154e+02,4.106398249324220620e-145,4.106398249324220620e-145,5.267451565715457938e-90
-3.700870087008701148e+02,4.776771582035025887e-145,4.776771582035025887e-145,5.786457634167187471e-90
-3.699869986998700142e+02,5.556391494612202885e-145,5.556391494612202885e-145,6.356463453198899194e-90
-3.698869886988699136e+02,6.463029767708809583e-145,6.463029767708809583e-145,6.982466820385859496e-90
-3.697869786978698130e+02,7.517344090076052407e-145,7.517344090076052407e-145,7.669953955484921491e-90
-3.696869686968697124e+02,8.743345857197264215e-145,8.743345857197264215e-145,8.424947100677679672e-90
-3.695869586958696118e+02,1.016894366310204080e-144,1.016894366310204080e-144,9.254056746869321326e-90
-3.694869486948695112e+02,1.182657471100401658e-144,1.182657471100401658e-144,1.016453893436331531e-89
-3.693869386938694106e+02,1.375393833949723306e-144,1.375393833949723306e-144,1.116435811956723029e-89
-3.692869286928693100e+02,1.599484814930189906e-144,1.599484814930189906e-144,1.226225614686778153e-89
-3.691869186918692094e+02,1.860022187199519626e-144,1.860022187199519626e-144,1.346782791691099027e-89
-3.690869086908691088e+02,2.162923120588121121e-144,2.162923120588121121e-144,1.479160439959040388e-89
-3.689868986898690082e+02,2.515063742376601207e-144,2.515063742376601207e-144,1.624514370266663798e-89
-3.688868886888689076e+02,2.924434271250255613e-144,2.924434271250255613e-144,1.784113097551641665e-89
-3.687868786878688070e+02,3.400319202710742679e-144,3.400319202710742679e-144,1.959348800276645893e-89
-3.686868686868687064e+02,3.953506584017256340e-144,3.953506584017256340e-144,2.151749342499824739e-89
-3.685868586858686058e+02,4.596531066448235605e-144,4.596531066448235605e-144,2.362991461409762339e-89
-3.684868486848685052e+02,5.343956176747893884e-144,5.343956176747893884e-144,2.594915232991595573e-89
-3.683868386838684046e+02,6.212702124759964538e-144,6.212702124759964538e-144,2.849539939350532411e-89
-3.682868286828683040e+02,7.222426479885900508e-144,7.222426479885900508e-144,3.129081473121965315e-89
-3.681868186818682034e+02,8.395966227615992963e-144,8.395966227615992963e-144,3.435971427449069105e-89
-3.680868086808681028e+02,9.759851085110144547e-144,9.759851085110144547e-144,3.772878034307249905e-89
-3.679867986798680022e+02,1.134489954189527811e-143,1.134489954189527811e-143,4.142729129632556725e-89
-3.678867886788679016e+02,1.318691093336838315e-143,1.318691093336838315e-143,4.548737340890177754e-89
-3.677867786778678010e+02,1.532746899165504308e-143,1.532746899165504308e-143,4.994427711550539483e-89
-3.676867686768677004e+02,1.781487479772650829e-143,1.781487479772650829e-143,5.483667997577718414e-89
-3.675867586758675998e+02,2.070522993531366911e-143,2.070522993531366911e-143,6.020701893648507381e-89
-3.674867486748674992e+02,2.406369398465906736e-143,2.406369398465906736e-143,6.610185471615732926e-89
-3.673867386738673986e+02,2.796594436613111074e-143,2.796594436613111074e-143,7.257227140882689460e-89
-3.672867286728672980e+02,3.249987103568699010e-143,3.249987103568699010e-143,7.967431470129285725e-89
-3.671867186718671974e+02,3.776754374524194434e-143,3.776754374524194434e-143,8.746947242457608513e-89
-3.670867086708670968e+02,4.388749562594012301e-143,4.388749562594012301e-143,9.602520151756829187e-89
-3.669866986698669962e+02,5.099737386449473626e-143,5.099737386449473626e-143,1.054155058727688618e-88
-3.668866886688668956e+02,5.925701637652421105e-143,5.925701637652421105e-143,1.157215699631329066e-88
-3.667866786678667950e+02,6.885202281527801534e-143,6.885202281527801534e-143,1.270324536194201254e-88
-3.666866686668666944e+02,7.999789919692486387e-143,7.999789919692486387e-143,1.394458538428288350e-88
-3.665866586658665938e+02,9.294486811536121041e-143,9.294486811536121041e-143,1.530689401023841138e-88
-3.664866486648664932e+02,1.079834512393197307e-142,1.079834512393197307e-142,1.680192701852054806e-88
-3.663866386638663926e+02,1.254509478558870790e-142,1.254509478558870790e-142,1.844257943458280445e-88
-3.662866286628662920e+02,1.457389530222741047e-142,1.457389530222741047e-142,2.024299562433215889e-88
-3.661866186618661914e+02,1.693020818467023474e-142,1.693020818467023474e-142,2.221868999687858944e-88
-3.660866086608660908e+02,1.966680930428217074e-142,1.966680930428217074e-142,2.438667933574210819e-88
-3.659865986598659902e+02,2.284496357748277038e-142,2.284496357748277038e-142,2.676562787558401763e-88
-3.658865886588658896e+02,2.653578796087917299e-142,2.653578796087917299e-142,2.937600634855187100e-88
-3.657865786578657890e+02,3.082183288936026618e-142,3.082183288936026618e-142,3.224026634156789546e-88
-3.656865686568656884e+02,3.579891710228994770e-142,3.579891710228994770e-142,3.538303143424060353e-88
-3.655865586558655878e+02,4.157825638292162362e-142,4.157825638292162362e-142,3.883130672785486337e-88
-3.654865486548654872e+02,4.828893320552355453e-142,4.828893320552355453e-142,4.261470852988904478e-88
-3.653865386538653866e+02,5.608076178502320310e-142,5.608076178502320310e-142,4.676571612740913905e-88
-3.652865286528652859e+02,6.512761171891407957e-142,6.512761171891407957e-142,5.131994776751229324e-88
-3.651865186518651853e+02,7.563126349114577140e-142,7.563126349114577140e-142,5.631646316560738720e-88
-3.650865086508650847e+02,8.782588079239859005e-142,8.782588079239859005e-142,6.179809508410102274e-88
-3.649864986498649841e+02,1.019831981559752489e-141,1.019831981559752489e-141,6.781181276710543748e-88
-3.648864886488648835e+02,1.184185381088247674e-141,1.184185381088247674e-141,7.440912028291337992e-88
-3.647864786478647829e+02,1.374977902354295251e-141,1.374977902354295251e-141,8.164649311748095612e-88
-3.646864686468646823e+02,1.596455056450918534e-141,1.596455056450918534e-141,8.958585668145803709e-88
-3.645864586458645817e+02,1.853542847801073761e-141,1.853542847801073761e-141,9.829511074293872165e-88
-3.644864486448644811e+02,2.151956648357836603e-141,2.151956648357836603e-141,1.078487041811279074e-87
-3.643864386438643805e+02,2.498327458999767833e-141,2.498327458999767833e-141,1.183282648754139307e-87
-3.642864286428642799e+02,2.900348329741668501e-141,2.900348329741668501e-141,1.298232900037506696e-87
-3.641864186418641793e+02,3.366944151376178564e-141,3.366944151376178564e-141,1.424319025272004894e-87
-3.640864086408640787e+02,3.908468542192082620e-141,3.908468542192082620e-141,1.562616801883526044e-87
-3.639863986398639781e+02,4.536932145589794497e-141,4.536932145589794497e-141,1.714305639543921849e-87
-3.638863886388638775e+02,5.266267340574484219e-141,5.266267340574484219e-141,1.880678534964338109e-87
-3.637863786378637769e+02,6.112635162176787956e-141,6.112635162176787956e-141,2.063152980196086878e-87
-3.636863686368636763e+02,7.094781150035518550e-141,7.094781150035518550e-141,2.263282915508590027e-87
-3.635863586358635757e+02,8.234447910692771840e-141,8.234447910692771840e-141,2.482771826581855512e-87
-3.634863486348634751e+02,9.556853415704816287e-141,9.556853415704816287e-141,2.723487095250274072e-87
-3.633863386338633745e+02,1.109124549025530107e-140,1.109124549025530107e-140,2.987475723430029705e-87
-3.632863286328632739e+02,1.287154460658516470e-140,1.287154460658516470e-140,3.276981561246013132e-87
-3.631863186318631733e+02,1.493708901917730567e-140,1.493708901917730567e-140,3.594464182838664360e-87
-3.630863086308630727e+02,1.733349850576282079e-140,1.733349850576282079e-140,3.942619566977677781e-87
-3.629862986298629721e+02,2.011367555811213678e-140,2.011367555811213678e-140,4.324402754548306908e-87
-3.628862886288628715e+02,2.333896585490925953e-140,2.333896585490925953e-140,4.743052671335922826e-87
-3.627862786278627709e+02,2.708050331031417803e-140,2.708050331031417803e-140,5.202119322435238149e-87
-3.626862686268626703e+02,3.142076900097470991e-140,3.142076900097470991e-140,5.705493584222878027e-87
-3.625862586258625697e+02,3.645539791754675707e-140,3.645539791754675707e-140,6.257439841283542502e-87
-3.624862486248624691e+02,4.229527286457828132e-140,4.229527286457828132e-140,6.862631739182197924e-87
-3.623862386238623685e+02,4.906895106070612171e-140,4.906895106070612171e-140,7.526191349684568425e-87
-3.622862286228622679e+02,5.692547620387020173e-140,5.692547620387020173e-140,8.253732073185602185e-87
-3.621862186218621673e+02,6.603763711868973849e-140,6.603763711868973849e-140,9.051405633922245398e-87
-3.620862086208620667e+02,7.660574377570838434e-140,7.660574377570838434e-140,9.925953557268584343e-87
-3.619861986198619661e+02,8.886200267212635531e-140,8.886200267212635531e-140,1.088476355535505716e-86
-3.618861886188618655e+02,1.030755865328185185e-139,1.030755865328185185e-139,1.193593128764001499e-86
-3.617861786178617649e+02,1.195585083066761611e-139,1.195585083066761611e-139,1.308832800732027533e-86
-3.616861686168616643e+02,1.386724268201328343e-139,1.386724268201328343e-139,1.435167465286656126e-86
-3.615861586158615637e+02,1.608365315798559462e-139,1.608365315798559462e-139,1.573662299696620258e-86
-3.614861486148614631e+02,1.865366775226738907e-139,1.865366775226738907e-139,1.725484452315419432e-86
-3.613861386138613625e+02,2.163359674924743132e-139,2.163359674924743132e-139,1.891912776387402606e-86
-3.612861286128612619e+02,2.508870114598247487e-139,2.508870114598247487e-139,2.074348490318882286e-86
-3.611861186118611613e+02,2.909461276604493134e-139,2.909461276604493134e-139,2.274326852337546557e-86
-3.610861086108610607e+02,3.373897926872425113e-139,3.373897926872425113e-139,2.493529945783772835e-86
-3.609860986098609601e+02,3.912336960242079593e-139,3.912336960242079593e-139,2.733800680380991169e-86
-3.608860886088608595e+02,4.536548105972111059e-139,4.536548105972111059e-139,2.997158124796533562e-86
-3.607860786078607589e+02,5.260169558340054398e-139,5.260169558340054398e-139,3.285814296706349398e-86
-3.606860686068606583e+02,6.099004048649377581e-139,6.099004048649377581e-139,3.602192548507671950e-86
-3.605860586058605577e+02,7.071361744594403410e-139,7.071361744594403410e-139,3.948947699878425374e-86
-3.604860486048604571e+02,8.198457369438225181e-139,8.198457369438225181e-139,4.328988082667653068e-86
-3.603860386038603565e+02,9.504870098256910749e-139,9.504870098256910749e-139,4.745499679230350338e-86
-3.602860286028602559e+02,1.101907613653152227e-138,1.101907613653152227e-138,5.201972552424114130e-86
-3.601860186018601553e+02,1.277406544632060585e-138,1.277406544632060585e-138,5.702229784196489805e-86
-3.600860086008600547e+02,1.480805589041750730e-138,1.480805589041750730e-138,6.250459160166796027e-86
-3.599859985998599541e+02,1.716532015374639240e-138,1.716532015374639240e-138,6.851247860004706234e-86
-3.598859885988598535e+02,1.989714321827798989e-138,1.989714321827798989e-138,7.509620437917513132e-86
-3.597859785978597529e+02,2.306293096440130457e-138,2.306293096440130457e-138,8.231080404370550922e-86
-3.596859685968596523e+02,2.673149370752723374e-138,2.673149370752723374e-138,9.021655749499432030e-86
-3.595859585958595517e+02,3.098253222244770083e-138,3.098253222244770083e-138,9.887948780758515683e-86
-3.594859485948594511e+02,3.590835813941195411e-138,3.590835813941195411e-138,1.083719068246917624e-85
-3.593859385938594073e+02,4.161588560677611620e-138,4.161588560677611620e-138,1.187730124332003090e-85
-3.592859285928593067e+02,4.822893691224587231e-138,4.822893691224587231e-138,1.301695423990892670e-85
-3.591859185918592061e+02,5.589091146066854945e-138,5.589091146066854945e-138,1.426564901033558383e-85
-3.590859085908591055e+02,6.476787526417657624e-138,6.476787526417657624e-138,1.563378880217395207e-85
-3.589858985898590049e+02,7.505213707371171526e-138,7.505213707371171526e-138,1.713276653410710370e-85
-3.588858885888589043e+02,8.696638766079982493e-138,8.696638766079982493e-138,1.877505867067649851e-85
-3.587858785878588037e+02,1.007684907641935831e-137,1.007684907641935831e-137,2.057432797537973560e-85
-3.586858685868587031e+02,1.167570281020818973e-137,1.167570281020818973e-137,2.254553597933483367e-85
-3.585858585858586025e+02,1.352777169110462498e-137,1.352777169110462498e-137,2.470506608140722173e-85
-3.584858485848585019e+02,1.567308370474576395e-137,1.567308370474576395e-137,2.707085828182077912e-85
-3.583858385838584013e+02,1.815798261684485100e-137,1.815798261684485100e-137,2.966255664540586497e-85
-3.582858285828583007e+02,2.103612263520046997e-137,2.103612263520046997e-137,3.250167069362043530e-85
-3.581858185818582001e+02,2.436961942438309786e-137,2.436961942438309786e-137,3.561175203710371409e-85
-3.580858085808580995e+02,2.823038200396491940e-137,2.823038200396491940e-137,3.901858768370579384e-85
-3.579857985798579989e+02,3.270165390250833536e-137,3.270165390250833536e-137,4.275041159158815323e-85
-3.578857885788578983e+02,3.787979638147363662e-137,3.787979638147363662e-137,4.683813618436218808e-85
-3.577857785778577977e+02,4.387635167898095553e-137,4.387635167898095553e-137,5.131560570624670248e-85
-3.576857685768576971e+02,5.082043016162540450e-137,5.082043016162540450e-137,5.621987347144934294e-85
-3.575857585758575965e+02,5.886147213814773100e-137,5.886147213814773100e-137,6.159150525453909597e-85
-3.574857485748574959e+02,6.817244302624224122e-137,6.817244302624224122e-137,6.747491127927483080e-85
-3.573857385738573953e+02,7.895352974038254571e-137,7.895352974038254571e-137,7.391870949361559980e-85
-3.572857285728572947e+02,9.143641677715573984e-137,9.143641677715573984e-137,8.097612307055138963e-85
-3.571857185718571941e+02,1.058892327380926243e-136,1.058892327380926243e-136,8.870541534971429367e-85
-3.570857085708570935e+02,1.226222722066485374e-136,1.226222722066485374e-136,9.717036573584761787e-85
-3.569856985698569929e+02,1.419946142826269170e-136,1.419946142826269170e-136,1.064407903993718563e-84
-3.568856885688568923e+02,1.644217780193693702e-136,1.644217780193693702e-136,1.165931119843235690e-84
-3.567856785678567917e+02,1.903845769020214456e-136,1.903845769020214456e-136,1.277109829223484475e-84
-3.566856685668566911e+02,2.204393598106035425e-136,2.204393598106035425e-136,1.398859673816730987e-84
-3.565856585658565905e+02,2.552298551578239637e-136,2.552298551578239637e-136,1.532182873504999942e-84
-3.564856485648564899e+02,2.955008686924549558e-136,2.955008686924549558e-136,1.678176388682909805e-84
-3.563856385638563893e+02,3.421141245233173783e-136,3.421141245233173783e-136,1.838040849806672460e-84
-3.562856285628562887e+02,3.960665840613214819e-136,3.960665840613214819e-136,2.013090326082571579e-84
-3.561856185618561881e+02,4.585116297463371382e-136,4.585116297463371382e-136,2.204763011915625395e-84
-3.560856085608560875e+02,5.307835607090432325e-136,5.307835607090432325e-136,2.414632917083175524e-84
-3.559855985598559869e+02,6.144259171773085343e-136,6.144259171773085343e-136,2.644422654626656568e-84
-3.558855885588558863e+02,7.112242309272304904e-136,7.112242309272304904e-136,2.896017429229636328e-84
-3.557855785578557857e+02,8.232438920815949782e-136,8.232438920815949782e-136,3.171480338442302912e-84
-3.556855685568556851e+02,9.528739300138242788e-136,9.528739300138242788e-136,3.473069109597930792e-84
-3.555855585558555845e+02,1.102877630264194034e-135,1.102877630264194034e-135,3.803254406725532051e-84
-3.554855485548554839e+02,1.276451052810482011e-135,1.276451052810482011e-135,4.164739854290458121e-84
-3.553855385538553833e+02,1.477290682738565995e-135,1.477290682738565995e-135,4.560483938284074238e-84
-3.552855285528552827e+02,1.709671635790228399e-135,1.709671635790228399e-135,4.993723960147963628e-84
-3.551855185518551821e+02,1.978538062405809977e-135,1.978538062405809977e-135,5.468002235369282268e-84
-3.550855085508550815e+02,2.289607649331689953e-135,2.289607649331689953e-135,5.987194746462046260e-84
-3.549854985498549809e+02,2.649492412939795826e-135,2.649492412939795826e-135,6.555542479575236875e-84
-3.548854885488548803e+02,3.065838319248557652e-135,3.065838319248557652e-135,7.177685695323608685e-84
-3.547854785478547797e+02,3.547486659314802840e-135,3.547486659314802840e-135,7.858701407759558290e-84
-3.546854685468547359e+02,4.104660563367218646e-135,4.104660563367218646e-135,8.604144370899794640e-84
-3.545854585458546353e+02,4.749180562219287400e-135,4.749180562219287400e-135,9.420091900085193760e-84
-3.544854485448545347e+02,5.494713711013004987e-135,5.494713711013004987e-135,1.031319288588646639e-83
-3.543854385438544341e+02,6.357061490802191646e-135,6.357061490802191646e-135,1.129072139154442292e-83
-3.542854285428543335e+02,7.354492512395841712e-135,7.354492512395841712e-135,1.236063526127896218e-83
-3.541854185418542329e+02,8.508126981000856516e-135,8.508126981000856516e-135,1.353164020652371281e-83
-3.540854085408541323e+02,9.842380958902055749e-135,9.842380958902055749e-135,1.481325988054820042e-83
-3.539853985398540317e+02,1.138547970898164520e-134,1.138547970898164520e-134,1.621591249933673866e-83
-3.538853885388539311e+02,1.317005084011597581e-134,1.317005084011597581e-134,1.775099461843424565e-83
-3.537853785378538305e+02,1.523380963613045809e-134,1.523380963613045809e-134,1.943097273205019757e-83
-3.536853685368537299e+02,1.762035086732679252e-134,1.762035086732679252e-134,2.126948342258595721e-83
-3.535853585358536293e+02,2.038006359730443856e-134,2.038006359730443856e-134,2.328144285631552893e-83
-3.534853485348535287e+02,2.357118805350451580e-134,2.357118805350451580e-134,2.548316649478751242e-83
-3.533853385338534281e+02,2.726103658044448824e-134,2.726103658044448824e-134,2.789249997215191134e-83
-3.532853285328533275e+02,3.152740410073783447e-134,3.152740410073783447e-134,3.052896217676071899e-83
-3.531853185318532269e+02,3.646019744106114938e-134,3.646019744106114938e-134,3.341390167162477554e-83
-3.530853085308531263e+02,4.216331741918100942e-134,4.216331741918100942e-134,3.657066769348059574e-83
-3.529852985298530257e+02,4.875683282749789129e-134,4.875683282749789129e-134,4.002479708509312104e-83
-3.528852885288529251e+02,5.637949149615685723e-134,5.637949149615685723e-134,4.380421864089583105e-83
-3.527852785278528245e+02,6.519162059917336691e-134,6.519162059917336691e-134,4.793947648315582602e-83
-3.526852685268527239e+02,7.537847642358568520e-134,7.537847642358568520e-134,5.246397423556757756e-83
-3.525852585258526233e+02,8.715411312012699928e-134,8.715411312012699928e-134,5.741424192474197391e-83
-3.524852485248525227e+02,1.007658506855352989e-133,1.007658506855352989e-133,6.283022771866109598e-83
-3.523852385238524221e+02,1.164994348111906129e-133,1.164994348111906129e-133,6.875561680635100531e-83
-3.522852285228523215e+02,1.346849955255839959e-133,1.346849955255839959e-133,7.523817993606365172e-83
-3.521852185218522209e+02,1.557039280507895973e-133,1.557039280507895973e-133,8.233015436208148006e-83
-3.520852085208521203e+02,1.799968383261064183e-133,1.799968383261064183e-133,9.008866020444589544e-83
-3.519851985198520197e+02,2.080727176125865085e-133,2.080727176125865085e-133,9.857615550358073663e-83
-3.518851885188519191e+02,2.405195359336411334e-133,2.405195359336411334e-133,1.078609335549678313e-82
-3.517851785178518185e+02,2.780164733441885109e-133,2.780164733441885109e-133,1.180176664402391831e-82
-3.516851685168517179e+02,3.213480417567893647e-133,3.213480417567893647e-133,1.291279990326586761e-82
-3.515851585158516173e+02,3.714203889733679455e-133,3.714203889733679455e-133,1.412811981499023800e-82
-3.514851485148515167e+02,4.292801214751659233e-133,4.292801214751659233e-133,1.545748619584123909e-82
-3.513851385138514161e+02,4.961360343270186253e-133,4.961360343270186253e-133,1.691156952044076142e-82
-3.512851285128513155e+02,5.733841963128586683e-133,5.733841963128586683e-133,1.850203563611085488e-82
-3.511851185118512149e+02,6.626369073596094995e-133,6.626369073596094995e-133,2.024163833431601151e-82
-3.510851085108511143e+02,7.657561248304659690e-133,7.657561248304659690e-133,2.214432050526354645e-82
-3.509850985098510137e+02,8.848920470008934348e-133,8.848920470008934348e-133,2.422532466902824238e-82
-3.508850885088509131e+02,1.022527647837430477e-132,1.022527647837430477e-132,2.650131374971215496e-82
-3.507850785078508125e+02,1.181530079242954651e-132,1.181530079242954651e-132,2.899050303895727577e-82
-3.506850685068507119e+02,1.365209997688379451e-132,1.365209997688379451e-132,3.171280438226980329e-82
-3.505850585058506113e+02,1.577390034498578082e-132,1.577390034498578082e-132,3.468998371682399713e-82
-3.504850485048505107e+02,1.822483816284245401e-132,1.822483816284245401e-132,3.794583319324544712e-82
-3.503850385038504101e+02,2.105587157940989737e-132,2.105587157940989737e-132,4.150635922735308190e-82
-3.502850285028503095e+02,2.432583299640324883e-132,2.432583299640324883e-132,4.539998795163569116e-82
-3.501850185018502088e+02,2.810264346385009250e-132,2.810264346385009250e-132,4.965778967145608907e-82
-3.500850085008501082e+02,3.246471399825038066e-132,3.246471399825038066e-132,5.431372407854596078e-82
-3.499849984998500076e+02,3.750256253839783567e-132,3.750256253839783567e-132,5.940490813548071052e-82
-3.498849884988499070e+02,4.332067965644734890e-132,4.332067965644734890e-132,6.497190872069538998e-82
-3.497849784978498064e+02,5.003968121795244876e-132,5.003968121795244876e-132,7.105906231561481274e-82
-3.496849684968497058e+02,5.779879203725793337e-132,5.779879203725793337e-132,7.771482422502401089e-82
-3.495849584958496052e+02,6.675871132232473385e-132,6.675871132232473385e-132,8.499215005060961060e-82
-3.494849484948495046e+02,7.710491848251085450e-132,7.710491848251085450e-132,9.294891238729711411e-82
-3.493849384938494040e+02,8.905148684119642362e-132,8.905148684119642362e-132,1.016483559845836466e-81
-3.492849284928493034e+02,1.028454831341514997e-131,1.028454831341514997e-131,1.111595949125969102e-81
-3.491849184918492028e+02,1.187720425930048795e-131,1.187720425930048795e-131,1.215581555972659117e-81
-3.490849084908491022e+02,1.371602231517377489e-131,1.371602231517377489e-131,1.329265699435514980e-81
-3.489848984898490016e+02,1.583897581507558645e-131,1.583897581507558645e-131,1.453550231522969397e-81
-3.488848884888489010e+02,1.828988451668174961e-131,1.828988451668174961e-131,1.589420612586572433e-81
-3.487848784878488004e+02,2.111931296368047041e-131,2.111931296368047041e-131,1.737953638806820741e-81
-3.486848684868486998e+02,2.438560661926604611e-131,2.438560661926604611e-131,1.900325881694998320e-81
-3.485848584858485992e+02,2.815608685732310932e-131,2.815608685732310932e-131,2.077822905013040932e-81
-3.484848484848484986e+02,3.250842911883699007e-131,3.250842911883699007e-131,2.271849330504119865e-81
-3.483848384838483980e+02,3.753225225313107373e-131,3.753225225313107373e-131,2.483939830357597075e-81
-3.482848284828482974e+02,4.333095134125593043e-131,4.333095134125593043e-131,2.715771131469129907e-81
-3.481848184818481968e+02,5.002381122837259403e-131,5.002381122837259403e-131,2.969175124335556977e-81
-3.480848084808480962e+02,5.774844367245692015e-131,5.774844367245692015e-131,3.246153177916591993e-81
-3.479847984798479956e+02,6.666359756204635974e-131,6.666359756204635974e-131,3.548891771065153393e-81
-3.478847884788478950e+02,7.695239919775738013e-131,7.695239919775738013e-131,3.879779561233796480e-81
-3.477847784778477944e+02,8.882608832216609099e-131,8.882608832216609099e-131,4.241426022203490581e-81
-3.476847684768476938e+02,1.025283255948055644e-130,1.025283255948055644e-130,4.636681794615088095e-81
-3.475847584758475932e+02,1.183401587442106537e-130,1.183401587442106537e-130,5.068660906218620876e-81
-3.474847484748474926e+02,1.365857479186332616e-130,1.365857479186332616e-130,5.540765033087744194e-81
-3.473847384738473920e+02,1.576389660667496542e-130,1.576389660667496542e-130,6.056709988680041171e-81
-3.472847284728472914e+02,1.819310078174661809e-130,1.819310078174661809e-130,6.620554644682232576e-81
-3.471847184718471908e+02,2.099591606447426031e-130,2.099591606447426031e-130,7.236732506190983538e-81
-3.470847084708470902e+02,2.422969155076781991e-130,2.422969155076781991e-130,7.910086184077192154e-81
-3.469846984698469896e+02,2.796056211147495915e-130,2.796056211147495915e-130,8.645905029543741068e-81
-3.468846884688468890e+02,3.226479170125877498e-130,3.226479170125877498e-130,9.449966220029775991e-81
-3.467846784678467884e+02,3.723032164659629059e-130,3.723032164659629059e-130,1.032857961199291404e-80
-3.466846684668466878e+02,4.295855512882235672e-130,4.295855512882235672e-130,1.128863670484713436e-80
-3.465846584658465872e+02,4.956641382249323005e-130,4.956641382249323005e-130,1.233766409169194454e-80
-3.464846484648464866e+02,5.718870811325042900e-130,5.718870811325042900e-130,1.348388180670452304e-80
-3.463846384638463860e+02,6.598086861179601032e-130,6.598086861179601032e-130,1.473626701635902913e-80
-3.462846284628462854e+02,7.612209392687013811e-130,7.612209392687013811e-130,1.610462354237861645e-80
-3.461846184618461848e+02,8.781897800489433564e-130,8.781897800489433564e-130,1.759965774870327044e-80
-3.460846084608460842e+02,1.013096899525281673e-129,1.013096899525281673e-129,1.923306137319190229e-80
-3.459845984598459836e+02,1.168687903231613963e-129,1.168687903231613963e-129,2.101760193762327329e-80
-3.458845884588458830e+02,1.348127805879687871e-129,1.348127805879687871e-129,2.296722142713647240e-80
-3.457845784578457824e+02,1.555064971810932866e-129,1.555064971810932866e-129,2.509714399312958520e-80
-3.456845684568456818e+02,1.793704783973166648e-129,1.793704783973166648e-129,2.742399350212103880e-80
