# time,flux,err
5.642023000000000320e+04,2.885620999999999992e+00,3.014166000000000067e-02
5.642922000000000116e+04,2.977181999999999995e+00,5.519844000000000139e-02
5.643820999999999913e+04,2.945424000000000042e+00,8.047437000000000340e-02
5.644719000000000233e+04,3.000074000000000130e+00,4.508431000000000244e-02
5.645618000000000029e+04,2.968052000000000135e+00,6.567257999999999429e-02
5.646516000000000349e+04,2.871945000000000192e+00,7.128246000000000582e-02
5.647415000000000146e+04,2.934293999999999958e+00,4.391992000000000118e-02
5.648313999999999942e+04,2.897838999999999832e+00,6.434594999999999898e-02
5.649212000000000262e+04,2.848943999999999921e+00,6.174526999999999793e-02
5.650111000000000058e+04,2.882308000000000092e+00,9.797048999999999341e-02
5.651009999999999854e+04,2.901022000000000212e+00,6.967070000000000207e-02
5.651908000000000175e+04,2.863433000000000117e+00,1.427132000000000123e-01
5.652806999999999971e+04,2.825854000000000088e+00,1.774140999999999913e-01
5.653705999999999767e+04,2.788327000000000222e+00,1.967752999999999863e-01
5.654604000000000087e+04,2.750982000000000038e+00,2.046871000000000107e-01
5.655502999999999884e+04,2.714189000000000185e+00,2.024999000000000104e-01
5.656401999999999680e+04,2.678917999999999910e+00,1.899379999999999957e-01
5.657300000000000000e+04,2.647434000000000065e+00,1.655173000000000061e-01
5.658198999999999796e+04,2.624305000000000110e+00,1.380901999999999963e-01
5.659098000000000320e+04,2.616861000000000104e+00,9.673447000000000295e-02
5.659995999999999913e+04,2.632397000000000098e+00,9.567812000000000539e-02
5.660894999999999709e+04,2.669747000000000092e+00,9.443074999999999386e-02
5.661794000000000233e+04,2.713833999999999858e+00,9.142023000000000510e-02
5.662691999999999825e+04,2.752134999999999998e+00,8.938321999999999934e-02
5.663591000000000349e+04,2.794942999999999955e+00,8.659437000000000384e-02
5.664490000000000146e+04,2.851360999999999812e+00,8.175667000000000351e-02
5.665387999999999738e+04,2.901362000000000219e+00,7.819869000000000125e-02
5.666287000000000262e+04,2.928872000000000142e+00,6.600759000000000487e-02
5.667186000000000058e+04,2.848524999999999974e+00,3.610337000000000268e-02
5.668083999999999651e+04,2.855776999999999788e+00,4.483855999999999953e-02
5.668983000000000175e+04,2.850149000000000044e+00,6.609647000000000439e-02
5.669881999999999971e+04,2.907951999999999870e+00,5.881325999999999915e-02
5.670780000000000291e+04,2.952461000000000002e+00,4.785745000000000277e-02
5.671679000000000087e+04,3.020945000000000213e+00,4.884451000000000070e-02
5.672577999999999884e+04,2.987820999999999838e+00,5.098223000000000338e-02
5.673476000000000204e+04,3.038828999999999780e+00,5.748613000000000334e-02
5.674375000000000000e+04,3.068827000000000194e+00,4.237961999999999979e-02
5.675273000000000320e+04,3.173715000000000064e+00,5.557606999999999825e-02
5.676172000000000116e+04,3.166551999999999811e+00,3.550230000000000052e-02
5.677070999999999913e+04,3.238579999999999792e+00,3.926910000000000123e-02
5.677969000000000233e+04,3.391071000000000168e+00,4.605477999999999655e-02
5.678868000000000029e+04,3.498384000000000160e+00,5.201110999999999929e-02
5.679766999999999825e+04,3.598349999999999937e+00,4.933389999999999997e-02
5.680665000000000146e+04,3.643126000000000086e+00,5.186955000000000038e-02
5.681563999999999942e+04,3.556035000000000057e+00,5.361578000000000177e-02
5.682462999999999738e+04,3.615015000000000089e+00,6.312257000000000284e-02
5.683361000000000058e+04,3.633932999999999858e+00,4.478424999999999767e-02
5.684259999999999854e+04,3.598041999999999963e+00,6.418907000000000085e-02
5.685158999999999651e+04,3.608515000000000139e+00,8.031778000000000528e-02
5.686056999999999971e+04,3.597204000000000068e+00,9.724842000000000208e-02
5.686955999999999767e+04,3.563559999999999839e+00,1.585407000000000066e-01
5.687855000000000291e+04,3.529898999999999898e+00,1.940071999999999908e-01
5.688752999999999884e+04,3.496239000000000097e+00,2.167233000000000076e-01
5.689651999999999680e+04,3.462598999999999982e+00,2.310548000000000046e-01
5.690551000000000204e+04,3.429035999999999973e+00,2.387705999999999995e-01
5.691448999999999796e+04,3.395731000000000055e+00,2.401577000000000017e-01
5.692348000000000320e+04,3.363180999999999976e+00,2.353281000000000123e-01
5.693247000000000116e+04,3.332650999999999808e+00,2.238829999999999987e-01
5.694144999999999709e+04,3.307004000000000055e+00,2.047768000000000088e-01
5.695044000000000233e+04,3.291870999999999992e+00,1.762644999999999906e-01
5.695943000000000029e+04,3.296175999999999995e+00,1.463023999999999991e-01
5.696841000000000349e+04,3.328730999999999884e+00,1.053726999999999997e-01
5.697740000000000146e+04,3.386792999999999942e+00,9.866062000000000443e-02
5.698638999999999942e+04,3.444525000000000059e+00,9.896849000000000618e-02
5.699537000000000262e+04,3.467556000000000083e+00,9.665381000000000666e-02
5.700436000000000058e+04,3.449021000000000114e+00,9.266845999999999417e-02
5.701334999999999854e+04,3.413031000000000148e+00,9.169038999999999662e-02
5.702233000000000175e+04,3.393142999999999798e+00,9.034880000000000688e-02
5.703131999999999971e+04,3.430375000000000174e+00,4.236079000000000233e-02
5.704030999999999767e+04,3.415608000000000199e+00,7.944565000000000654e-02
5.704929000000000087e+04,3.379513999999999907e+00,7.494873999999999981e-02
5.705827999999999884e+04,3.498397999999999897e+00,3.745889000000000163e-02
5.706726000000000204e+04,3.415710999999999942e+00,6.365452000000000610e-02
5.707625000000000000e+04,3.322413000000000061e+00,7.664614000000000149e-02
5.708523999999999796e+04,3.406146000000000118e+00,6.519643999999999440e-02
5.709422000000000116e+04,3.399493999999999794e+00,7.744892999999999916e-02
5.710320999999999913e+04,3.391817000000000082e+00,6.039184000000000219e-02
5.711219999999999709e+04,3.348406999999999911e+00,7.769549000000000594e-02
5.712118000000000029e+04,3.317919999999999980e+00,7.267255999999999716e-02
5.713016999999999825e+04,3.310280999999999807e+00,7.288053999999999366e-02
5.713916000000000349e+04,3.335401000000000060e+00,8.161279000000000450e-02
5.714813999999999942e+04,3.347881999999999802e+00,4.476267999999999914e-02
5.715712999999999738e+04,3.363478999999999886e+00,6.272088000000000663e-02
5.716612000000000262e+04,3.360297999999999785e+00,5.686373000000000122e-02
5.717509999999999854e+04,3.391672999999999938e+00,8.334231999999999752e-02
5.718408999999999651e+04,3.448655000000000026e+00,7.646148999999999307e-02
5.719308000000000175e+04,3.529783999999999811e+00,6.717608999999999386e-02
5.720205999999999767e+04,3.502593000000000067e+00,9.788937999999999806e-02
5.721105000000000291e+04,3.475964999999999971e+00,3.434046000000000320e-02
5.722004000000000087e+04,3.548944000000000099e+00,5.900384000000000184e-02
5.722901999999999680e+04,3.551232000000000166e+00,1.201214000000000032e-01
5.723801000000000204e+04,3.578371999999999886e+00,1.731424000000000019e-01
5.724700000000000000e+04,3.605507999999999935e+00,2.072326999999999919e-01
5.725598000000000320e+04,3.632642000000000149e+00,2.309358999999999995e-01
5.726497000000000116e+04,3.659772999999999943e+00,2.472588000000000008e-01
5.727395999999999913e+04,3.686903000000000041e+00,2.578923000000000187e-01
5.728294000000000233e+04,3.714036000000000115e+00,2.639897999999999967e-01
5.729193000000000029e+04,3.741184000000000065e+00,2.654160999999999881e-01
5.730091999999999825e+04,3.768388999999999989e+00,2.622474000000000194e-01
5.730990000000000146e+04,3.795774000000000203e+00,2.543119999999999825e-01
5.731888999999999942e+04,3.823672000000000182e+00,2.411404000000000047e-01
5.732787999999999738e+04,3.852907000000000082e+00,2.218196000000000057e-01
5.733686000000000058e+04,3.885304999999999787e+00,1.947867000000000071e-01
5.734584999999999854e+04,3.924460999999999977e+00,1.616374999999999895e-01
5.735483999999999651e+04,3.976513000000000186e+00,1.246198000000000028e-01
5.736381999999999971e+04,4.049648000000000359e+00,9.962785999999999864e-02
5.737280999999999767e+04,4.148717999999999684e+00,1.002274999999999971e-01
5.738179000000000087e+04,4.262904999999999944e+00,9.921692999999999485e-02
5.739077999999999884e+04,4.360625999999999891e+00,9.568390000000000228e-02
5.739976999999999680e+04,4.410012000000000043e+00,9.392338999999999549e-02
5.740875000000000000e+04,4.393920999999999744e+00,9.029199999999999726e-02
5.741773999999999796e+04,4.298265999999999920e+00,4.075014999999999887e-02
5.742673000000000320e+04,4.255793999999999855e+00,7.682113000000000136e-02
5.743570999999999913e+04,4.183596999999999788e+00,4.797404000000000251e-02
5.744469999999999709e+04,4.263480000000000381e+00,8.295252999999999655e-02
5.745369000000000233e+04,4.333332000000000406e+00,6.595887000000000278e-02
5.746266999999999825e+04,4.263353999999999644e+00,6.912471000000000587e-02
5.747166000000000349e+04,4.158164000000000193e+00,7.648596000000000561e-02
