#time,light curve,error0.0 d,3.0885102851404858,1.4873268622410394
8.004 d,3.0875156482474173,1.4787035041844805
16.008 d,3.086520520812854,1.4700209782882252
24.01201 d,3.085524902594867,1.4612782213550735
32.01601 d,3.084528793351408,1.4524741371753829
40.02001 d,3.0835321928403103,1.4436075950657057
48.02401 d,3.082535100819287,1.4346774283231178
56.02801 d,3.0815375170459327,1.425682432589132
64.03202 d,3.0805394412777214,1.4166213641165664
72.03602 d,3.0795408732720078,1.4074929379324383
80.04002 d,3.0785418127860273,1.3982958258888982
88.04402 d,3.077542259576895,1.3890286545939612
96.04802 d,3.0765422134016065,1.3796900032126826
104.05203 d,3.0755416740170376,1.3702784011288478
112.05603 d,3.074540641179944,1.3607923254560506
120.06003 d,3.073539114646962,1.3512301983863473
128.06403 d,3.072537094174607,1.341590384362969
136.06803 d,3.0715345795192746,1.3318711870631048
144.07204 d,3.0705315704372413,1.322070846174352
152.07604 d,3.069528066684662,1.3121875339478075
160.08004 d,3.068524068017571,1.3022193515082219
168.08404 d,3.0675195741918846,1.2921643249001113
176.08804 d,3.0665145849633966,1.2820204008463796
360.18009 d,3.0655091000877808,1.2717854421932455
368.18409 d,3.0645031193205914,1.2614572230129937
376.18809 d,3.063496642417261,1.25103342333214
384.1921 d,3.062489669133101,1.2405116234497184
392.1961 d,3.0614821992233052,1.2298892978058935
400.2001 d,3.0604742324429424,1.2191638083565601
408.2041 d,3.059465768546964,1.208332397404442
416.2081 d,3.058456807290199,1.1973921798311082
424.21211 d,3.0574473484273557,1.1863401346674831
432.21611 d,3.0564373917130214,1.1751730959328477
440.22011 d,3.0554269369016627,1.1638877426627583
448.22411 d,3.054415983747625,1.1524805880367548
456.22811 d,3.053404532005131,1.1409479675042045
464.23212 d,3.0523925814282857,1.1292860257929336
472.23612 d,3.0513801317710696,1.1174907026697427
480.24012 d,3.0503671827873435,1.1055577173023816
488.24412 d,3.0493537342308454,1.093482551051929
496.24812 d,3.0483397858551937,1.0812604284979246
504.25213 d,3.0473253374138833,1.068886296469655
512.25613 d,3.0463103886602902,1.0563548008207388
520.26013 d,3.0452949393476656,1.043660260643281
528.26413 d,3.044278989229141,1.0307966395672612
536.26813 d,3.0432625380577263,1.0177575137323451
720.36018 d,3.0422455855863078,1.0045360359473874
728.36418 d,3.041228131567652,0.9911248954681547
736.36818 d,3.0402101757544027,0.9775162727195466
744.37219 d,3.039191717899081,0.963701788163013
752.37619 d,3.0381727577540865,0.9496724443564036
760.38019 d,3.037153295071697,0.9354185600635899
768.38419 d,3.036133329604068,0.9209296950384476
776.38819 d,3.035112861103232,0.9061945638167067
784.3922 d,3.0340918893211004,0.8912009364852662
792.3962 d,3.0330704140094618,0.8759355239401491
800.4002 d,3.0320484349199814,0.8603838445614307
808.4042 d,3.0310259518042035,0.8445300684874554
816.4082 d,3.0300029644135487,0.8283568347076757
824.41221 d,3.0289794724993158,0.8118450349383747
832.41621 d,3.0279554758126803,0.7949735565944159
840.42021 d,3.0269309741046952,0.7777189749743395
848.42421 d,3.0259059671262913,0.7600551818241844
856.42821 d,3.0248804546282755,0.741952933424808
864.43222 d,3.023854436361333,0.7233792958013942
872.43622 d,3.022827912076024,0.7042969568869847
880.44022 d,3.0218008815227884,0.6846633644231795
888.44422 d,3.020773344451942,0.6644296323795675
896.44822 d,3.0197453006136756,0.6435391350473045
1080.54027 d,3.018716749758059,0.6219256723049562
1088.54427 d,3.0176876916350386,0.5995110344189547
1096.54827 d,3.0166581259944367,0.576201707102565
1104.55228 d,3.015628052585953,0.551884313833361
1112.55628 d,3.0145974711591617,0.5264191480901004
1120.56028 d,3.0135663814635163,0.4996307150555763
1128.56428 d,3.012534783248345,0.47129339585793273
1136.56828 d,3.0115026762628534,0.44110875459188137
1144.57229 d,3.010470060256122,0.40866762758988023
1152.57629 d,3.0094369349771086,0.3733822807231891
1160.58029 d,3.0084033001746473,0.3343534053919947
1168.58429 d,3.007369155597448,0.2900738171504712
1176.58829 d,3.0063345009940967,0.2376260923540222
1184.5923 d,3.005299336113055,0.16959420360536076
1192.5963 d,3.0042636607026614,0.03210755118046474
1200.6003 d,2.900471611969772,0.14135365364704114
1208.6043 d,2.79620203208645,0.1517038881595558
1216.6083 d,2.6919318908395073,0.09938018907808975
1224.61231 d,2.616462488500547,0.12080653157763145
1232.61631 d,2.5584250686095746,0.1539157221294998
1240.62031 d,2.50038702954828,0.1286781579943866
1248.62431 d,2.466858612975651,0.08324829105840367
1256.62831 d,2.506658128998568,0.14882511895332895
1440.72036 d,2.5464570132659663,0.14534838016484994
1448.72436 d,2.586255275453448,0.06214486080771775
1456.72836 d,2.7278165335350852,0.13579016263297752
1464.73237 d,2.8835067880464837,0.15332596606539953
1472.73637 d,3.0391965024192107,0.11135212128021245
1480.74037 d,3.141293382896807,0.11236221558979204
1488.74437 d,3.190995037700711,0.1537014128532812
1496.74837 d,3.2406962271203117,0.13606208680836002
1504.75238 d,3.2748405826300715,0.06723131115975114
1512.75638 d,3.2077672527605703,0.1464554498246619
1520.76038 d,3.1406934615843145,0.149226229147015
1528.76438 d,3.0736191927948173,0.08353356237523253
1536.76838 d,3.1118342012628037,0.13024586016966883
1544.77239 d,3.1831548324783885,0.1544540115428156
1552.77639 d,3.2544749964035677,0.1210010812531287
1560.78039 d,3.3281390372830604,0.10192572807208922
1568.78439 d,3.4054948678638315,0.15248092631428037
1576.78839 d,3.482850285208025,0.14163126521467032
1584.7924 d,3.5597482460354772,0.040938661775535665
1592.7964 d,3.6083927971975402,0.14295733510986056
