5.666020900000000256e+04 -6.033444444444444343e+01 2.494000000000000217e+00
5.666451299999999901e+04 -6.083444444444444343e+01 2.958000000000000185e+00
5.666950000000000000e+04 -6.183444444444444343e+01 4.610999999999999766e+00
5.668348000000000320e+04 -5.263444444444444059e+01 2.277000000000000135e+00
5.668647299999999814e+04 -5.293444444444443775e+01 2.513999999999999790e+00
5.669677799999999843e+04 -5.483444444444444343e+01 2.197000000000000064e+00
5.671342599999999948e+04 -4.783444444444444343e+01 1.067999999999999972e+01
5.671538799999999901e+04 -4.323444444444443491e+01 2.009999999999999787e+00
5.671733400000000256e+04 -4.613444444444444059e+01 2.173000000000000043e+00
5.672044600000000355e+04 -4.603444444444443207e+01 2.040999999999999925e+00
5.672238700000000244e+04 -4.053444444444443207e+01 1.875000000000000000e+00
5.672645700000000215e+04 -4.623444444444443491e+01 2.063000000000000167e+00
5.673941000000000349e+04 -4.363444444444444059e+01 2.021999999999999797e+00
5.674528100000000268e+04 -4.623444444444443491e+01 1.945999999999999952e+00
5.674741599999999744e+04 -4.193444444444443775e+01 2.327999999999999847e+00
5.674937299999999959e+04 -4.313444444444444059e+01 2.120999999999999996e+00
5.675133999999999651e+04 -4.553444444444443207e+01 2.057999999999999829e+00
5.675534100000000035e+04 -4.013444444444444059e+01 2.439999999999999947e+00
5.676822699999999895e+04 -3.523444444444444912e+01 1.895999999999999908e+00
5.677223399999999674e+04 -4.203444444444443207e+01 1.877999999999999892e+00
5.678023399999999674e+04 -3.703444444444443207e+01 1.947000000000000064e+00
5.678224700000000303e+04 -3.443444444444443775e+01 1.999000000000000110e+00
5.678324799999999959e+04 -3.763444444444444059e+01 2.084000000000000075e+00
5.679517500000000291e+04 -3.513444444444442638e+01 2.254999999999999893e+00
5.679921199999999953e+04 -3.333444444444444343e+01 1.899999999999999911e+00
5.680418699999999808e+04 -2.743444444444443775e+01 2.274000000000000021e+00
5.680825899999999820e+04 -2.833444444444444343e+01 2.387000000000000011e+00
5.681322699999999895e+04 -2.053444444444443207e+01 2.173999999999999932e+00
5.682518600000000151e+04 -1.593444444444443775e+01 2.008000000000000007e+00
5.682921100000000297e+04 -1.523444444444444912e+01 2.099000000000000199e+00
5.683320999999999913e+04 -1.143444444444443775e+01 2.055000000000000160e+00
5.683718899999999849e+04 -7.034444444444432065e+00 1.947000000000000064e+00
5.703848700000000099e+04 -1.093444444444443775e+01 2.916999999999999815e+00
5.705029400000000169e+04 -1.344444444444263809e-01 2.568000000000000060e+00
5.706737200000000303e+04 -3.534444444444432065e+00 2.475000000000000089e+00
5.708247299999999814e+04 -3.034444444444432065e+00 2.471999999999999975e+00
5.709748000000000320e+04 -3.534444444444432065e+00 3.077999999999999847e+00
5.710647200000000157e+04 -7.234444444444449118e+00 2.451999999999999957e+00
5.712721699999999691e+04 -7.834444444444443434e+00 2.676000000000000156e+00
5.713517300000000250e+04 -9.734444444444449118e+00 2.533999999999999808e+00
5.715916500000000087e+04 -3.334444444444443434e+00 2.774000000000000021e+00
5.716616500000000087e+04 -9.434444444444437750e+00 2.584000000000000075e+00
5.718517100000000210e+04 -1.363444444444442638e+01 2.354999999999999982e+00
5.719559799999999814e+04 -6.834444444444443434e+00 2.399999999999999911e+00
5.742844999999999709e+04 4.686555555555557362e+01 3.087000000000000188e+00
5.743540400000000227e+04 4.706555555555556225e+01 3.099000000000000199e+00
5.745145599999999831e+04 6.416555555555555657e+01 3.178999999999999826e+00
5.746340099999999802e+04 6.366555555555555657e+01 3.040000000000000036e+00
5.748060199999999895e+04 6.076555555555555088e+01 3.057999999999999829e+00
5.749022499999999854e+04 7.076555555555555088e+01 4.347999999999999865e+00
5.749234199999999691e+04 6.556555555555556225e+01 3.075000000000000178e+00
5.751031900000000314e+04 4.896555555555556793e+01 2.810000000000000053e+00
5.751831300000000192e+04 6.356555555555556225e+01 2.790000000000000036e+00
5.754345300000000134e+04 5.176555555555555088e+01 2.896999999999999797e+00
5.755016300000000047e+04 4.686555555555557362e+01 5.783999999999999808e+00
5.757020100000000093e+04 5.676555555555555088e+01 3.009999999999999787e+00
5.757616300000000047e+04 6.566555555555555657e+01 3.484999999999999876e+00
5.778077300000000105e+04 4.406555555555556225e+01 2.769000000000000128e+00
5.778944200000000274e+04 4.386555555555557362e+01 2.811999999999999833e+00
5.780534799999999814e+04 3.516555555555555657e+01 2.955999999999999961e+00
5.781731700000000274e+04 3.286555555555557362e+01 2.704000000000000181e+00
5.783176900000000023e+04 2.966555555555555657e+01 2.930000000000000160e+00
5.784326400000000285e+04 3.016555555555555657e+01 2.729999999999999982e+00
5.785922000000000116e+04 3.326555555555555088e+01 2.842000000000000082e+00
5.787420799999999872e+04 2.716555555555555657e+01 2.474000000000000199e+00
5.789229400000000169e+04 2.266555555555555657e+01 2.588000000000000078e+00
5.790120900000000256e+04 2.486555555555557362e+01 2.665000000000000036e+00
5.791816399999999703e+04 1.536555555555557362e+01 2.775999999999999801e+00
5.793342100000000210e+04 7.865555555555573619e+00 2.250999999999999890e+00
5.812703300000000309e+04 2.565555555555562250e+00 2.395999999999999908e+00
5.814642199999999866e+04 9.655555555555679348e-01 3.028999999999999915e+00
5.817407899999999790e+04 -3.444444444443206521e-02 2.266999999999999904e+00
5.820126900000000023e+04 -1.223444444444444912e+01 3.795999999999999819e+00
5.821641300000000047e+04 -1.303444444444443207e+01 2.258999999999999897e+00
5.823027599999999802e+04 -1.353444444444443207e+01 2.346999999999999975e+00
5.825828500000000349e+04 -1.443444444444443775e+01 2.339999999999999858e+00
5.827430200000000332e+04 -1.533444444444444343e+01 3.088999999999999968e+00
5.828920599999999831e+04 -1.453444444444443207e+01 2.092000000000000082e+00
5.850247299999999814e+04 -7.334444444444443434e+00 2.773000000000000131e+00
5.853150099999999657e+04 -2.734444444444449118e+00 3.174999999999999822e+00
5.856057200000000012e+04 5.065555555555562250e+00 2.694999999999999840e+00
5.858712299999999959e+04 -1.453444444444443207e+01 2.322999999999999954e+00
5.861737599999999657e+04 -1.463444444444442638e+01 5.370000000000000107e+00
5.862678399999999965e+04 -1.343444444444443775e+01 2.649999999999999911e+00
5.864623099999999977e+04 -8.344444444444434339e-01 5.051999999999999602e+00
5.865668600000000151e+04 1.265555555555550882e+00 2.487999999999999989e+00
5.886743800000000192e+04 8.456555555555556225e+01 3.463000000000000078e+00
5.889541500000000087e+04 7.226555555555555088e+01 3.161000000000000032e+00
5.901029899999999907e+04 9.836555555555557362e+01 5.572000000000000064e+00
5.902919600000000355e+04 1.061655555555555850e+02 4.540000000000000036e+00
