5.666020900000000256e+04 -2.560922222222222899e+02 1.060999999999999943e+01
5.666451299999999901e+04 -2.878922222222222445e+02 1.341999999999999993e+01
5.666950000000000000e+04 -3.119922222222222672e+02 1.878000000000000114e+01
5.668348000000000320e+04 -2.700922222222222899e+02 9.962999999999999190e+00
5.668647299999999814e+04 -2.886922222222223127e+02 1.050000000000000000e+01
5.669677799999999843e+04 -3.094922222222222672e+02 9.349000000000000199e+00
5.671342599999999948e+04 -2.551922222222223127e+02 3.850999999999999801e+01
5.671538799999999901e+04 -2.567922222222222217e+02 9.069000000000000838e+00
5.671733400000000256e+04 -2.310922222222222899e+02 9.147999999999999687e+00
5.672044600000000355e+04 -2.712922222222222217e+02 9.675000000000000711e+00
5.672238700000000244e+04 -2.307922222222222217e+02 8.188000000000000611e+00
5.672645700000000215e+04 -3.501922222222223127e+02 9.348000000000000753e+00
5.673941000000000349e+04 -2.669922222222222672e+02 9.641999999999999460e+00
5.674528100000000268e+04 -2.337922222222222217e+02 9.823000000000000398e+00
5.674741599999999744e+04 -2.735922222222222899e+02 1.110999999999999943e+01
5.674937299999999959e+04 -2.544922222222222672e+02 9.694000000000000838e+00
5.675133999999999651e+04 -2.821922222222223127e+02 9.567000000000000171e+00
5.675534100000000035e+04 -3.307922222222222217e+02 1.164000000000000057e+01
5.676822699999999895e+04 -2.400922222222222899e+02 8.044999999999999929e+00
5.677223399999999674e+04 -1.538922222222222445e+02 9.054999999999999716e+00
5.678023399999999674e+04 -2.691922222222223127e+02 8.483999999999999986e+00
5.678224700000000303e+04 -2.016922222222223127e+02 9.375000000000000000e+00
5.678324799999999959e+04 -1.886922222222223127e+02 9.464000000000000412e+00
5.679517500000000291e+04 -1.590922222222222899e+02 1.058000000000000007e+01
5.679921199999999953e+04 -2.180922222222222899e+02 8.773999999999999133e+00
5.680418699999999808e+04 -2.454922222222222672e+02 1.005000000000000071e+01
5.680825899999999820e+04 -3.285922222222222899e+02 1.209999999999999964e+01
5.681322699999999895e+04 -3.327922222222222217e+02 1.017999999999999972e+01
