5.666020900000000256e+04 -1.823377777777776600e+02 8.089000000000000412e+00
5.666451299999999901e+04 -1.770377777777777055e+02 9.226000000000000867e+00
5.666950000000000000e+04 -2.012377777777776373e+02 1.396000000000000085e+01
5.668348000000000320e+04 -1.723377777777776600e+02 7.262999999999999901e+00
5.668647299999999814e+04 -1.517377777777776373e+02 7.815000000000000391e+00
5.669677799999999843e+04 -1.829377777777776828e+02 6.700999999999999623e+00
5.671342599999999948e+04 -1.577377777777776373e+02 2.923999999999999844e+01
5.671538799999999901e+04 -1.680377777777777055e+02 6.589999999999999858e+00
5.671733400000000256e+04 -1.615377777777777055e+02 6.586999999999999744e+00
5.672044600000000355e+04 -1.607377777777776373e+02 6.621999999999999886e+00
5.672238700000000244e+04 -1.714377777777776828e+02 5.790000000000000036e+00
5.672645700000000215e+04 -1.567377777777776373e+02 6.626000000000000334e+00
5.673941000000000349e+04 -1.561377777777777283e+02 5.951999999999999957e+00
5.674528100000000268e+04 -1.723377777777776600e+02 6.020999999999999908e+00
5.674741599999999744e+04 -1.572377777777776373e+02 7.333999999999999631e+00
5.674937299999999959e+04 -1.566377777777777283e+02 6.437999999999999723e+00
5.675133999999999651e+04 -1.592377777777776373e+02 6.312999999999999723e+00
5.675534100000000035e+04 -1.445377777777777055e+02 7.250000000000000000e+00
5.676822699999999895e+04 -1.419377777777776828e+02 6.275000000000000355e+00
5.677223399999999674e+04 -1.664377777777776828e+02 6.070999999999999730e+00
5.678023399999999674e+04 -1.322377777777776373e+02 6.222000000000000419e+00
5.678224700000000303e+04 -1.386377777777777283e+02 6.344999999999999751e+00
5.678324799999999959e+04 -1.400377777777777055e+02 6.099000000000000199e+00
5.679517500000000291e+04 -1.494377777777776828e+02 6.892000000000000348e+00
5.679921199999999953e+04 -1.346377777777777283e+02 6.219000000000000306e+00
5.680418699999999808e+04 -1.255377777777777055e+02 7.123000000000000220e+00
5.680825899999999820e+04 -1.027377777777776373e+02 7.607000000000000206e+00
5.681322699999999895e+04 -1.091377777777777283e+02 6.375000000000000000e+00
5.682518600000000151e+04 -1.046377777777777283e+02 6.381999999999999673e+00
5.682921100000000297e+04 -9.623777777777763731e+01 6.477999999999999758e+00
5.683320999999999913e+04 -8.733777777777766005e+01 6.695999999999999730e+00
5.683718899999999849e+04 -8.253777777777770552e+01 6.076999999999999957e+00
5.703848700000000099e+04 -7.703777777777770552e+01 9.169999999999999929e+00
5.705029400000000169e+04 -5.723777777777763731e+01 7.926000000000000156e+00
5.706737200000000303e+04 -6.763777777777772826e+01 8.202999999999999403e+00
5.708247299999999814e+04 -4.333777777777766005e+01 8.208000000000000185e+00
