#CCCD,CCPD
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
110.5071489632991,101.01151010393035
1922.9986264735717,1923.0115101950594
1967.0115101972603,1967.0115101972603
106.8014185498812,103.01151010403035
-1920.9884899971987,-1920.9884899971987
-1929.044905208004,-1928.988489997599
-1910.9747753012675,-1910.9884899966985
1939.9485849922028,1939.0115101958597
-1930.0672748715444,-1930.988489997699
1918.0167906086742,1919.0115101948593
1966.011510197201,1965.0115101971603
-1958.9884899990996,-1958.9884899990996
