#x,y,yerr,mask
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
0.0,6.75749,0.06846,True
