#Lag,CCF
-50.0,-0.4042843306829216
-47.9999999999,-0.44356014152919154
-45.999999999799996,-0.43029774703766405
-43.999999999699995,-0.4527421690393401
-41.99999999959999,-0.34158690597759245
-39.99999999949999,-0.3574577564605998
-37.99999999939999,-0.3641517290335696
-35.99999999929999,-0.36808373859914706
-33.999999999199986,-0.441008352697307
-31.999999999099984,-0.3823069342773506
-29.999999998999982,-0.3121885277501037
-27.99999999889998,-0.2353835915576447
-25.99999999879998,-0.12510204846630296
-23.999999998699977,-0.08427589979328927
-21.999999998599975,0.04867562980253454
-19.999999998499973,0.09496441949758246
-17.99999999839997,0.10403084046572961
-15.999999998299971,0.17014049222341576
-13.999999998199971,0.25723828717699415
-11.999999998099971,0.2747428457086608
-9.999999997999971,0.28811671640877334
-7.999999997899971,0.31710766014448977
-5.999999997799971,0.41936802231466186
-3.9999999976999714,0.4764821264660183
-1.9999999975999714,0.46153613189197373
2.500028628560358e-09,0.4437005454811673
2.0000000026000286,0.513451355046033
4.000000002700029,0.5759985128412037
6.000000002800029,0.602101215005025
8.000000002900029,0.678779404459156
10.000000003000029,0.6952785780777528
12.000000003100029,0.6725102089243138
14.000000003200029,0.6251184938386578
16.00000000330003,0.7160781961119823
18.000000003400032,0.7355913175313666
20.000000003500034,0.7772693310650112
22.000000003600036,0.7368999721521519
24.000000003700038,0.697909186173024
26.00000000380004,0.7157697168912491
28.00000000390004,0.7074726103048209
30.000000004000043,0.7183374383756227
32.000000004100045,0.6847193633102404
34.00000000420005,0.5964843912743639
36.00000000430005,0.4484130997724674
38.00000000440005,0.5207792093154751
40.00000000450005,0.4756367609977743
42.000000004600054,0.24925559522460253
44.000000004700055,0.2698517419653655
46.00000000480006,0.1892208184799552
48.00000000490006,0.1013358528828645
50.00000000500006,0.17130572625305954
52.00000000510006,-0.06301720169048797
54.000000005200064,-0.03706545682214187
56.000000005300066,-0.09301620478569383
58.00000000540007,-0.18313514834327585
60.00000000550007,-0.14295307685959913
62.00000000560007,-0.15461723661120247
64.00000000570007,-0.15794088252209507
66.00000000580008,-0.2529317772790186
68.00000000590008,-0.40643386780962315
70.00000000600008,-0.47730692279726095
72.00000000610008,-0.46280183283431653
74.00000000620008,-0.5127216908964072
76.00000000630008,-0.5228986384821135
78.00000000640009,-0.524583906233023
80.00000000650009,-0.5223915524907806
82.00000000660009,-0.5252235761887378
84.00000000670009,-0.588712724585025
86.0000000068001,-0.5830019237916827
88.0000000069001,-0.5751552102418511
90.0000000070001,-0.6508834634669873
92.0000000071001,-0.5895176051125067
94.0000000072001,-0.696258955913232
96.0000000073001,-0.5804883079757611
98.0000000074001,-0.7447959428736741
100.0000000075001,-0.7663383857843927
