# PLIKE V4.0 ZDCF peak likelihood analysis
# for file /home/stone28/pypetal/toml_output/yelm/pyzdcf/yelm_zdcf.dcf
#
# num      lag         r         -dr        +dr    likelihood
# ---- ---------- ---------- ---------- ---------- ----------
    78 -2.801E+02  1.607E-01  1.253E-01  1.227E-01  0.000E+00
    79 -2.721E+02  1.938E-01  1.295E-01  1.261E-01  0.000E+00
    80 -2.641E+02  2.414E-01  1.332E-01  1.287E-01  0.000E+00
    81 -2.561E+02  2.656E-01  1.387E-01  1.333E-01  0.000E+00
    82 -2.481E+02  2.556E-01  1.477E-01  1.418E-01  0.000E+00
    83 -2.401E+02  2.860E-01  1.552E-01  1.479E-01  0.000E+00
    84 -2.321E+02  2.427E-01  1.708E-01  1.634E-01  0.000E+00
    85 -2.241E+02  1.596E-01  1.881E-01  1.823E-01  0.000E+00
    86 -2.001E+02  9.266E-02  2.818E-01  2.740E-01  0.000E+00
    87 -1.797E+02  5.135E-03  3.382E-01  3.375E-01  0.000E+00
    88 -1.681E+02  1.798E-01  3.196E-01  3.000E-01  0.000E+00
    89 -1.601E+02  2.456E-01  2.447E-01  2.291E-01  0.000E+00
    90 -1.521E+02  2.255E-01  2.140E-01  2.031E-01  0.000E+00
    91 -1.441E+02  2.897E-01  1.823E-01  1.721E-01  0.000E+00
    92 -1.361E+02  3.452E-01  1.587E-01  1.492E-01  0.000E+00
    93 -1.281E+02  3.984E-01  1.396E-01  1.307E-01  0.000E+00
    94 -1.201E+02  3.715E-01  1.341E-01  1.266E-01  0.000E+00
    95 -1.121E+02  3.816E-01  1.245E-01  1.178E-01  0.000E+00
    96 -1.041E+02  3.904E-01  1.165E-01  1.105E-01  0.000E+00
    97 -9.605E+01  4.068E-01  1.090E-01  1.034E-01  0.000E+00
    98 -8.804E+01  3.897E-01  1.063E-01  1.013E-01  0.000E+00
    99 -8.004E+01  4.173E-01  9.922E-02  9.443E-02  0.000E+00
   100 -7.204E+01  4.553E-01  9.163E-02  8.700E-02  0.000E+00
   101 -6.403E+01  4.941E-01  8.431E-02  7.987E-02  0.000E+00
   102 -5.603E+01  5.250E-01  7.813E-02  7.391E-02  0.000E+00
   103 -4.802E+01  5.495E-01  7.333E-02  6.930E-02  0.000E+00
   104 -4.002E+01  5.666E-01  6.919E-02  6.539E-02  0.000E+00
   105 -3.202E+01  5.847E-01  6.517E-02  6.158E-02  0.000E+00
   106 -2.401E+01  6.124E-01  6.027E-02  5.689E-02  0.000E+00
   107 -1.601E+01  6.344E-01  5.690E-02  5.364E-02  0.000E+00
   108 -8.193E+00  6.583E-01  5.221E-02  4.921E-02  0.000E+00
   109  8.004E+00  6.903E-01  4.810E-02  4.522E-02  0.000E+00
   110  1.601E+01  7.203E-01  4.539E-02  4.249E-02  0.000E+00
   111  2.401E+01  7.466E-01  4.292E-02  4.001E-02  0.000E+00
   112  3.202E+01  7.795E-01  3.899E-02  3.618E-02  0.000E+00
   113  4.002E+01  8.081E-01  3.555E-02  3.282E-02  0.000E+00
   114  4.802E+01  8.399E-01  3.118E-02  2.862E-02  0.000E+00
   115  5.603E+01  8.673E-01  2.715E-02  2.479E-02  0.000E+00
   116  6.403E+01  8.907E-01  2.335E-02  2.121E-02  0.000E+00
   117  7.204E+01  9.022E-01  2.185E-02  1.975E-02  2.032E-12
   118  8.004E+01  9.268E-01  1.727E-02  1.550E-02  2.990E-09
   119  8.804E+01  9.529E-01  1.179E-02  1.050E-02  7.191E-06
   120  9.605E+01  9.817E-01  4.833E-03  4.272E-03  3.275E-02
   121  1.041E+02  9.851E-01  4.171E-03  3.662E-03  8.157E-02
   122  1.121E+02  9.546E-01  1.325E-02  1.159E-02  3.851E-05
   123  1.201E+02  9.384E-01  1.903E-02  1.654E-02  2.006E-06
   124  1.281E+02  9.373E-01  2.088E-02  1.797E-02  3.828E-06
   125  1.361E+02  9.351E-01  2.321E-02  1.977E-02  5.817E-06
   126  1.441E+02  9.335E-01  2.638E-02  2.211E-02  1.351E-05
   127  1.521E+02  9.391E-01  2.760E-02  2.260E-02  8.958E-05
   128  1.601E+02  9.449E-01  2.979E-02  2.353E-02  5.305E-04
   129  1.681E+02  9.304E-01  4.835E-02  3.600E-02  6.912E-04
   130  1.797E+02  8.852E-01  8.248E-02  6.113E-02  9.850E-05
   131  2.001E+02  3.955E-01  2.500E-01  2.221E-01  2.405E-13
   132  2.241E+02  2.582E-01  1.853E-01  1.759E-01  0.000E+00
   133  2.321E+02  2.402E-01  1.710E-01  1.637E-01  0.000E+00
   134  2.401E+02  2.921E-01  1.569E-01  1.492E-01  0.000E+00
   135  2.481E+02  2.882E-01  1.470E-01  1.404E-01  0.000E+00
   136  2.561E+02  3.430E-01  1.338E-01  1.271E-01  0.000E+00
   137  2.641E+02  3.490E-01  1.264E-01  1.202E-01  0.000E+00
   138  2.721E+02  3.699E-01  1.196E-01  1.137E-01  0.000E+00
   139  2.801E+02  3.164E-01  1.189E-01  1.140E-01  0.000E+00
   140  2.881E+02  3.293E-01  1.131E-01  1.085E-01  0.000E+00
