# tau,tf,errlo,errhi
-4.934993499349935178e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.933993399339934172e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.932993299329933166e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.931993199319932160e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.930993099309931154e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.929992999299930148e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.928992899289929142e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.927992799279928136e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.926992699269927130e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.925992599259926124e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.924992499249925118e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.923992399239924111e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.922992299229923105e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.921992199219922099e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.920992099209921093e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.919991999199920087e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.918991899189919081e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.917991799179918075e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.916991699169917069e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.915991599159916063e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.914991499149915057e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.913991399139914051e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.912991299129913045e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.911991199119912039e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
