#CCCD,CCPD
111.38812603778715,101.0
95.52616160487501,101.0
90.0196192007589,101.0
102.20669414057703,99.5
95.43392326684861,101.0
110.1450899579799,99.5
108.59880810347914,105.5
108.64915561545308,101.0
116.88307764806903,101.0
108.60632623665555,102.5
110.69897824637503,108.5
103.18517745218016,95.0
107.47241563526788,99.5
102.15924303960111,95.0
112.32035180652903,104.0
107.02902118675887,102.5
113.95268490791715,95.0
106.1184893598612,101.0
108.35197674260857,101.0
107.06996435099634,102.5
111.38812603778715,101.0
95.52616160487501,101.0
90.0196192007589,101.0
102.20669414057703,99.5
95.43392326684861,101.0
110.1450899579799,99.5
108.59880810347914,105.5
108.64915561545308,101.0
116.88307764806903,101.0
108.60632623665555,102.5
110.69897824637503,108.5
103.18517745218016,95.0
107.47241563526788,99.5
102.15924303960111,95.0
112.32035180652903,104.0
107.02902118675887,102.5
113.95268490791715,95.0
106.1184893598612,101.0
108.35197674260857,101.0
107.06996435099634,102.5
111.38812603778715,101.0
95.52616160487501,101.0
90.0196192007589,101.0
102.20669414057703,99.5
95.43392326684861,101.0
110.1450899579799,99.5
108.59880810347914,105.5
108.64915561545308,101.0
116.88307764806903,101.0
108.60632623665555,102.5
110.69897824637503,108.5
103.18517745218016,95.0
107.47241563526788,99.5
102.15924303960111,95.0
112.32035180652903,104.0
107.02902118675887,102.5
113.95268490791715,95.0
106.1184893598612,101.0
108.35197674260857,101.0
107.06996435099634,102.5
111.38812603778715,101.0
95.52616160487501,101.0
90.0196192007589,101.0
102.20669414057703,99.5
95.43392326684861,101.0
110.1450899579799,99.5
108.59880810347914,105.5
108.64915561545308,101.0
116.88307764806903,101.0
108.60632623665555,102.5
110.69897824637503,108.5
103.18517745218016,95.0
107.47241563526788,99.5
102.15924303960111,95.0
112.32035180652903,104.0
107.02902118675887,102.5
113.95268490791715,95.0
106.1184893598612,101.0
108.35197674260857,101.0
107.06996435099634,102.5
111.38812603778715,101.0
95.52616160487501,101.0
90.0196192007589,101.0
102.20669414057703,99.5
95.43392326684861,101.0
110.1450899579799,99.5
108.59880810347914,105.5
108.64915561545308,101.0
116.88307764806903,101.0
108.60632623665555,102.5
110.69897824637503,108.5
103.18517745218016,95.0
107.47241563526788,99.5
102.15924303960111,95.0
112.32035180652903,104.0
107.02902118675887,102.5
113.95268490791715,95.0
106.1184893598612,101.0
108.35197674260857,101.0
107.06996435099634,102.5
111.38812603778715,101.0
95.52616160487501,101.0
90.0196192007589,101.0
102.20669414057703,99.5
95.43392326684861,101.0
110.1450899579799,99.5
108.59880810347914,105.5
108.64915561545308,101.0
116.88307764806903,101.0
108.60632623665555,102.5
110.69897824637503,108.5
103.18517745218016,95.0
107.47241563526788,99.5
102.15924303960111,95.0
112.32035180652903,104.0
107.02902118675887,102.5
113.95268490791715,95.0
106.1184893598612,101.0
108.35197674260857,101.0
107.06996435099634,102.5
111.38812603778715,101.0
95.52616160487501,101.0
90.0196192007589,101.0
102.20669414057703,99.5
95.43392326684861,101.0
