# PLIKE V4.0 ZDCF peak likelihood analysis
# for file /home/stone28/projects/petl_mock/test_repo/plike_output/H-alpha/pyzdcf/H-alpha_pyzdcf.dcf
#
# num      lag         r         -dr        +dr    likelihood
# ---- ---------- ---------- ---------- ---------- ----------
    78 -2.680E+02  1.408E-02  3.700E-02  3.698E-02  0.000E+00
    79 -2.650E+02 -8.748E-03  3.691E-02  3.692E-02  0.000E+00
    80 -2.620E+02 -4.738E-02  3.673E-02  3.679E-02  0.000E+00
    81 -2.590E+02 -8.643E-02  3.644E-02  3.655E-02  0.000E+00
    82 -2.560E+02 -1.146E-01  3.614E-02  3.629E-02  0.000E+00
    83 -2.530E+02 -1.426E-01  3.578E-02  3.597E-02  0.000E+00
    84 -2.500E+02 -1.704E-01  3.538E-02  3.560E-02  0.000E+00
    85 -2.470E+02 -1.951E-01  3.496E-02  3.521E-02  0.000E+00
    86 -2.440E+02 -2.184E-01  3.453E-02  3.480E-02  0.000E+00
    87 -2.410E+02 -2.450E-01  3.400E-02  3.430E-02  0.000E+00
    88 -2.380E+02 -2.439E-01  3.395E-02  3.425E-02  0.000E+00
    89 -2.350E+02 -2.350E-01  3.404E-02  3.433E-02  0.000E+00
    90 -2.320E+02 -2.197E-01  3.423E-02  3.451E-02  0.000E+00
    91 -2.290E+02 -2.031E-01  3.443E-02  3.469E-02  0.000E+00
    92 -2.260E+02 -1.756E-01  3.476E-02  3.498E-02  0.000E+00
    93 -2.230E+02 -1.573E-01  3.492E-02  3.512E-02  0.000E+00
    94 -2.200E+02 -1.341E-01  3.511E-02  3.528E-02  0.000E+00
    95 -2.170E+02 -9.707E-02  3.537E-02  3.549E-02  0.000E+00
    96 -2.140E+02 -6.581E-02  3.550E-02  3.559E-02  0.000E+00
    97 -2.110E+02 -4.629E-02  3.553E-02  3.558E-02  0.000E+00
    98 -2.080E+02 -1.714E-02  3.554E-02  3.556E-02  0.000E+00
    99 -2.050E+02  2.687E-02  3.549E-02  3.545E-02  0.000E+00
   100 -2.020E+02  5.994E-02  3.534E-02  3.526E-02  0.000E+00
   101 -1.990E+02  8.413E-02  3.516E-02  3.506E-02  0.000E+00
   102 -1.960E+02  9.905E-02  3.501E-02  3.489E-02  0.000E+00
   103 -1.930E+02  1.120E-01  3.486E-02  3.472E-02  0.000E+00
   104 -1.900E+02  1.281E-01  3.467E-02  3.451E-02  0.000E+00
   105 -1.870E+02  1.287E-01  3.460E-02  3.444E-02  0.000E+00
   106 -1.840E+02  1.144E-01  3.465E-02  3.451E-02  0.000E+00
   107 -1.810E+02  8.753E-02  3.476E-02  3.465E-02  0.000E+00
   108 -1.780E+02  7.270E-02  3.477E-02  3.468E-02  0.000E+00
   109 -1.750E+02  5.967E-02  3.476E-02  3.468E-02  0.000E+00
   110 -1.720E+02  2.600E-02  3.477E-02  3.474E-02  0.000E+00
   111 -1.690E+02  7.626E-03  3.472E-02  3.471E-02  0.000E+00
   112 -1.660E+02  1.575E-02  3.466E-02  3.464E-02  0.000E+00
   113 -1.630E+02  3.232E-02  3.458E-02  3.454E-02  0.000E+00
   114 -1.600E+02  5.288E-02  3.447E-02  3.440E-02  0.000E+00
   115 -1.570E+02  6.749E-02  3.435E-02  3.427E-02  0.000E+00
   116 -1.540E+02  7.156E-02  3.427E-02  3.419E-02  0.000E+00
   117 -1.510E+02  8.086E-02  3.417E-02  3.407E-02  0.000E+00
   118 -1.480E+02  8.217E-02  3.410E-02  3.401E-02  0.000E+00
   119 -1.450E+02  8.056E-02  3.405E-02  3.396E-02  0.000E+00
   120 -1.420E+02  7.055E-02  3.404E-02  3.395E-02  0.000E+00
   121 -1.390E+02  6.676E-02  3.399E-02  3.392E-02  0.000E+00
   122 -1.360E+02  6.233E-02  3.395E-02  3.388E-02  0.000E+00
   123 -1.330E+02  2.569E-02  3.398E-02  3.395E-02  0.000E+00
   124 -1.300E+02 -1.550E-02  3.391E-02  3.393E-02  0.000E+00
   125 -1.270E+02 -3.447E-02  3.381E-02  3.385E-02  0.000E+00
   126 -1.240E+02 -4.792E-02  3.371E-02  3.376E-02  0.000E+00
   127 -1.210E+02 -6.766E-02  3.356E-02  3.364E-02  0.000E+00
   128 -1.180E+02 -9.191E-02  3.336E-02  3.346E-02  0.000E+00
   129 -1.150E+02 -1.156E-01  3.313E-02  3.325E-02  0.000E+00
   130 -1.120E+02 -1.368E-01  3.288E-02  3.303E-02  0.000E+00
   131 -1.090E+02 -1.539E-01  3.265E-02  3.282E-02  0.000E+00
   132 -1.060E+02 -1.792E-01  3.230E-02  3.249E-02  0.000E+00
   133 -1.030E+02 -2.124E-01  3.179E-02  3.202E-02  0.000E+00
   134 -1.000E+02 -2.321E-01  3.144E-02  3.168E-02  0.000E+00
   135 -9.700E+01 -2.312E-01  3.140E-02  3.164E-02  0.000E+00
   136 -9.400E+01 -2.261E-01  3.143E-02  3.167E-02  0.000E+00
   137 -9.100E+01 -2.110E-01  3.160E-02  3.183E-02  0.000E+00
   138 -8.800E+01 -1.916E-01  3.182E-02  3.202E-02  0.000E+00
   139 -8.500E+01 -1.706E-01  3.203E-02  3.221E-02  0.000E+00
   140 -8.200E+01 -1.416E-01  3.229E-02  3.244E-02  0.000E+00
   141 -7.900E+01 -1.169E-01  3.246E-02  3.259E-02  0.000E+00
   142 -7.600E+01 -1.084E-01  3.248E-02  3.259E-02  0.000E+00
   143 -7.300E+01 -1.021E-01  3.247E-02  3.258E-02  0.000E+00
