# time,flux,err
5.690551000000000204e+04,3.476887000000000061e+00,2.504487000000000241e-01
5.691448999999999796e+04,3.451840999999999937e+00,2.557374000000000036e-01
5.692348000000000320e+04,3.426825000000000010e+00,2.557767000000000235e-01
5.693247000000000116e+04,3.401947999999999972e+00,2.505695000000000006e-01
5.694144999999999709e+04,3.377568000000000126e+00,2.397733999999999976e-01
5.695044000000000233e+04,3.354747000000000146e+00,2.225766000000000133e-01
5.695943000000000029e+04,3.336295999999999928e+00,1.973816999999999933e-01
5.696841000000000349e+04,3.328753999999999991e+00,1.617140999999999995e-01
5.697740000000000146e+04,3.344073999999999991e+00,1.218686999999999965e-01
5.698638999999999942e+04,3.392790000000000195e+00,9.952801000000000009e-02
5.699537000000000262e+04,3.461018999999999846e+00,9.760997000000000423e-02
5.700436000000000058e+04,3.505119999999999791e+00,9.608089000000000213e-02
5.701334999999999854e+04,3.499229000000000145e+00,9.482116999999999629e-02
5.702233000000000175e+04,3.466253000000000029e+00,9.086078999999999684e-02
5.703131999999999971e+04,3.446575000000000166e+00,4.219504000000000310e-02
5.704030999999999767e+04,3.478152000000000132e+00,7.944508999999999599e-02
5.704929000000000087e+04,3.435839000000000087e+00,7.484501999999999822e-02
5.705827999999999884e+04,3.506359999999999921e+00,3.716872000000000231e-02
5.706726000000000204e+04,3.438810000000000144e+00,6.399143000000000192e-02
5.707625000000000000e+04,3.344107000000000163e+00,7.674174000000000273e-02
5.708523999999999796e+04,3.408943999999999974e+00,6.383519999999999472e-02
5.709422000000000116e+04,3.410667999999999811e+00,7.886561999999999739e-02
5.710320999999999913e+04,3.414060999999999790e+00,6.141168999999999795e-02
5.711219999999999709e+04,3.397266999999999815e+00,7.753983999999999877e-02
5.712118000000000029e+04,3.344104999999999883e+00,7.344204000000000010e-02
5.713016999999999825e+04,3.309744999999999937e+00,7.305665000000000076e-02
5.713916000000000349e+04,3.316284000000000010e+00,7.880539000000000294e-02
5.714813999999999942e+04,3.344415999999999833e+00,4.332944999999999852e-02
5.715712999999999738e+04,3.365324999999999900e+00,6.122405999999999682e-02
5.716612000000000262e+04,3.362064000000000163e+00,5.656549000000000299e-02
5.717509999999999854e+04,3.393651000000000195e+00,8.294218999999999897e-02
5.718408999999999651e+04,3.449863999999999820e+00,7.622954999999999315e-02
5.719308000000000175e+04,3.531430999999999987e+00,6.699784999999999768e-02
5.720205999999999767e+04,3.502920000000000034e+00,9.743058000000000274e-02
5.721105000000000291e+04,3.475506999999999902e+00,3.427757000000000026e-02
5.722004000000000087e+04,3.549249000000000098e+00,5.886473999999999873e-02
5.722901999999999680e+04,3.549068999999999807e+00,1.200222999999999984e-01
5.723801000000000204e+04,3.574235999999999969e+00,1.737970000000000070e-01
5.724700000000000000e+04,3.599498000000000086e+00,2.092176000000000036e-01
5.725598000000000320e+04,3.624855000000000160e+00,2.347490999999999883e-01
5.726497000000000116e+04,3.650312000000000001e+00,2.534017000000000075e-01
5.727395999999999913e+04,3.675867999999999913e+00,2.666259000000000268e-01
5.728294000000000233e+04,3.701525999999999872e+00,2.752076999999999996e-01
5.729193000000000029e+04,3.727288000000000157e+00,2.795767000000000113e-01
5.730091999999999825e+04,3.753156999999999854e+00,2.799319000000000113e-01
5.730990000000000146e+04,3.779141999999999779e+00,2.762899999999999801e-01
5.731888999999999942e+04,3.805271999999999988e+00,2.684891999999999834e-01
5.732787999999999738e+04,3.831653999999999893e+00,2.561504000000000003e-01
5.733686000000000058e+04,3.858640999999999988e+00,2.385711000000000082e-01
5.734584999999999854e+04,3.887249000000000176e+00,2.144845999999999975e-01
5.735483999999999651e+04,3.920058000000000042e+00,1.817117000000000038e-01
5.736381999999999971e+04,3.962740999999999847e+00,1.406308000000000002e-01
5.737280999999999767e+04,4.026133999999999880e+00,1.030516999999999961e-01
5.738179000000000087e+04,4.124660000000000437e+00,9.868575999999999737e-02
5.739077999999999884e+04,4.257589000000000290e+00,9.868581999999999355e-02
5.739976999999999680e+04,4.379907000000000217e+00,9.793430999999999664e-02
5.740875000000000000e+04,4.413943999999999868e+00,9.171651000000000109e-02
5.741773999999999796e+04,4.306979000000000113e+00,4.071612000000000148e-02
5.742673000000000320e+04,4.292310999999999765e+00,7.749188999999999383e-02
5.743570999999999913e+04,4.222847999999999935e+00,4.802516999999999897e-02
5.744469999999999709e+04,4.377557000000000365e+00,8.364618000000000053e-02
5.745369000000000233e+04,4.378047999999999718e+00,6.576645000000000407e-02
5.746266999999999825e+04,4.291297000000000139e+00,6.795336999999999905e-02
5.747166000000000349e+04,4.189701000000000342e+00,7.507418000000000424e-02
5.748065000000000146e+04,4.192553000000000196e+00,4.635972000000000010e-02
5.748962999999999738e+04,4.185268999999999906e+00,7.088239000000000345e-02
5.749862000000000262e+04,4.173688000000000287e+00,7.793468000000000617e-02
5.750761000000000058e+04,4.281484999999999985e+00,6.056974999999999859e-02
5.751658999999999651e+04,4.195242999999999611e+00,7.255011999999999572e-02
5.752558000000000175e+04,4.264935000000000365e+00,7.696060000000000401e-02
5.753456999999999971e+04,4.371928999999999732e+00,6.250543999999999545e-02
5.754355000000000291e+04,4.466782000000000252e+00,6.374900999999999485e-02
5.755254000000000087e+04,4.564389000000000252e+00,6.893164000000000236e-02
5.756152999999999884e+04,4.664831000000000394e+00,1.045476000000000044e-01
5.757051000000000204e+04,4.766148000000000273e+00,8.365430000000000088e-02
5.757950000000000000e+04,4.765482999999999691e+00,7.968298999999999521e-02
5.758848999999999796e+04,4.720550000000000246e+00,1.521107999999999905e-01
5.759747000000000116e+04,4.675734000000000279e+00,1.940166000000000113e-01
5.760645999999999913e+04,4.631020000000000358e+00,2.233119000000000076e-01
5.761544999999999709e+04,4.586406000000000205e+00,2.445797000000000110e-01
5.762443000000000029e+04,4.541889000000000287e+00,2.598059999999999814e-01
5.763341999999999825e+04,4.497467000000000326e+00,2.700208000000000053e-01
5.764241000000000349e+04,4.453136999999999901e+00,2.757863999999999871e-01
