# lags,weights,weighted_lags
-4.330232459611162312e+02,3.371582038739309173e-01,-1.459973398439093444e+02
-3.468554496548287034e+02,3.971313876014251343e-01,-1.377471860185383719e+02
-3.428554542515457229e+02,3.973739963258902108e-01,-1.362418420180651424e+02
-3.773892406309500416e+02,3.556822564550308763e-01,-1.342306566694669243e+02
-4.435229660495652979e+02,3.941992203151002405e-01,-1.748364074085793334e+02
-6.391258603964903386e+02,3.173108902980682489e-01,-2.028015957749292397e+02
-4.570191870701204948e+02,3.566223025527208157e-01,-1.629832348037190286e+02
-8.909287590958520013e+02,2.940056872120142550e-01,-2.619381220749230579e+02
-7.650429856648613622e+02,3.127421978049951812e-01,-2.392612247521241784e+02
-6.260418787195609411e+02,3.213770950580656649e-01,-2.011955203675863686e+02
-3.720007945478409965e+02,3.772037845516456045e-01,-1.403201075596647911e+02
-5.774804102872903968e+02,3.226760396840426814e-01,-1.863390917866189511e+02
-4.548705234777425517e+02,3.859713317744547512e-01,-1.755669817316476724e+02
-4.499946349360628801e+02,3.531209147297463824e-01,-1.589025171121008100e+02
-5.733870742323074410e+02,3.000506890272813254e-01,-1.720451867027407502e+02
-5.692659831955818390e+02,3.381643945751559022e-01,-1.925054865595648153e+02
-5.436191232272173011e+02,3.615725659411486159e-01,-1.965577612799424116e+02
-7.063822285982230369e+02,3.117134926418711482e-01,-2.201888716165007338e+02
-4.762347447630258443e+02,3.516564903181124691e-01,-1.674710389109077653e+02
-4.658020765310243974e+02,3.840086763452545959e-01,-1.788720388475496463e+02
-6.260418787195609411e+02,3.213770950580656649e-01,-2.011955203675863686e+02
-5.441385319660478217e+02,3.495583460417957533e-01,-1.902081652516624786e+02
-1.914858833940659224e+02,4.164480033267217163e-01,-7.974391380471220714e+01
-5.692659831955818390e+02,3.381643945751559022e-01,-1.925054865595648153e+02
-4.499959748000919149e+02,3.531244542670400888e-01,-1.589045830236471772e+02
-4.310697472614872936e+02,3.903741883866561069e-01,-1.682785027252440671e+02
-4.926538047257204767e+02,3.762885439133913934e-01,-1.853799828336336191e+02
-3.847327741504005871e+02,3.597922888281113174e-01,-1.384238853987614561e+02
-5.436191232272173011e+02,3.615725659411486159e-01,-1.965577612799424116e+02
-8.037570610660233115e+02,2.940242007974215865e-01,-2.363240275152218715e+02
-3.778026520549389602e+02,3.930290590485732150e-01,-1.484874208432081844e+02
-6.204494616155297990e+02,2.824742417507102865e-01,-1.752609912144831981e+02
-5.444116601196282090e+02,3.613132267034263601e-01,-1.967031335727919270e+02
-3.428577276929854634e+02,3.973739963258902108e-01,-1.362427454245754745e+02
-4.139159354876497332e+02,4.024652137109249184e-01,-1.665867654343943514e+02
-5.114062965497377604e+02,3.437077187421325175e-01,-1.757742915374728909e+02
-9.162041989934286903e+02,2.916200562548462161e-01,-2.671835200513900190e+02
-3.729157162287998517e+02,3.515121798203224013e-01,-1.310844163008422072e+02
-4.478506584854563926e+02,3.748601732362124572e-01,-1.678813754238100273e+02
-4.858177418363181914e+02,3.821678398118240616e-01,-1.856639169398441425e+02
-6.995125017234801135e+02,2.531605046780841528e-01,-1.770889379649454156e+02
-6.637703554551170555e+02,3.383536316118702092e-01,-2.245891103245407976e+02
-4.645234162086153447e+02,3.765009261222171388e-01,-1.748934964079998053e+02
-6.260418787195609411e+02,3.213770950580656649e-01,-2.011955203675863686e+02
-7.263740128774936693e+02,3.180345918903462743e-01,-2.310120627452468227e+02
-3.799071438686291913e+02,3.280840135390657442e-01,-1.246414605325831246e+02
-4.916939450427923362e+02,3.753866353476957851e-01,-1.845753356504486646e+02
-2.332091056825292412e+02,3.454751107127182475e-01,-8.056794160488580303e+01
-5.275316038701627122e+02,3.555638549586004893e-01,-1.875711706845684432e+02
-5.296591656324991391e+02,3.696295158887016874e-01,-1.957776609787543123e+02
-4.570191870701204948e+02,3.566223025527208157e-01,-1.629832348037190286e+02
-4.737384100811127610e+02,3.516564903181124691e-01,-1.665931866180068255e+02
-1.515408627558236674e+02,3.129943797240679615e-01,-4.743143834110914270e+01
-3.781268577291001520e+02,3.930283464579767960e-01,-1.486145736446188721e+02
-4.783013756393575022e+02,3.533737044053787968e-01,-1.690191289318683516e+02
-4.781259102949792918e+02,3.870432434599894722e-01,-1.850554031028287625e+02
-1.515408627558236674e+02,3.129943797240679615e-01,-4.743143834110914270e+01
-9.161913750916900199e+02,2.915968161983804041e-01,-2.671584880051529467e+02
-3.468554496548287034e+02,3.971313876014251343e-01,-1.377471860185383719e+02
-5.540943315622683940e+02,3.458242141034427730e-01,-1.916192367516939044e+02
-5.553681071204462114e+02,3.587433504639617743e-01,-1.992346154892173047e+02
-7.525735952340201038e+02,2.896571038375839735e-01,-2.179882880201244291e+02
-8.909287590958520013e+02,2.940056872120142550e-01,-2.619381220749230579e+02
-4.481114211704896206e+02,3.890178826292320369e-01,-1.743233562457199071e+02
-4.544536574610161779e+02,3.875579183084990609e-01,-1.761271134532751432e+02
-4.737822523779222479e+02,3.516564903181124691e-01,-1.666086040462303401e+02
-3.684819322149335790e+02,3.780136894012994797e-01,-1.392912146742865787e+02
-2.109810179986409082e+02,3.125401178017178649e-01,-6.594003221922159241e+01
-7.942676207760551961e+02,2.944280390926512503e-01,-2.338546580998794866e+02
-2.916320934386533850e+02,3.873694458079673386e-01,-1.129693624151485096e+02
-4.320224629380526835e+02,3.410021929198298052e-01,-1.473206072525018442e+02
-8.198856922967344190e+02,3.087313485743952146e-01,-2.531244154596224405e+02
-3.543106694947860547e+02,4.134006760272364578e-01,-1.464722702928073090e+02
-4.551601264492425116e+02,3.868299567248426052e-01,-1.760695720172343499e+02
-3.200081925002477874e+02,3.513496599394015374e-01,-1.124347696127846064e+02
-4.733333565756800567e+02,3.614219422916573055e-01,-1.710730610850118865e+02
1.552078151186238415e+02,2.952345471453553527e-01,4.582270900996694962e+01
-5.540943315622683940e+02,3.458242141034427730e-01,-1.916192367516939044e+02
-2.841244811083381592e+02,3.744579783075229762e-01,-1.063926787835023049e+02
-2.109810179986409082e+02,3.125401178017178649e-01,-6.594003221922159241e+01
-7.226457457488768341e+02,3.182136456826432092e-01,-2.299557372918025635e+02
-7.645633382499315758e+02,3.127421978049951812e-01,-2.391112187654075569e+02
-4.696068291591658408e+02,3.833202767923267196e-01,-1.800098197368583328e+02
-4.499930834827511035e+02,3.531168163227737522e-01,-1.589001250066972091e+02
-6.913328059705730766e+02,2.953332063057295676e-01,-2.041735342116261620e+02
1.552078151186238415e+02,2.952345471453553527e-01,4.582270900996694962e+01
-2.262854748731448069e+02,3.740634417634741138e-01,-8.464512355213068417e+01
-3.459574770593316089e+02,4.078914431063640489e-01,-1.411130945711676077e+02
-4.830504921690228457e+02,3.836104831015454963e-01,-1.853032326633981484e+02
-2.274180230149356987e+02,3.128964172982086622e-01,-7.115828463041493990e+01
-4.570686846133215226e+02,3.567525145687232557e-01,-1.630604025664211463e+02
-4.853019524705097183e+02,3.804302052603696915e-01,-1.846235213916141902e+02
-6.833170179175806425e+02,3.074906568674107832e-01,-2.101135986881571966e+02
-6.260418787195609411e+02,3.213770950580656649e-01,-2.011955203675863686e+02
1.552078151186238415e+02,2.952345471453553527e-01,4.582270900996694962e+01
-7.280684164281020685e+02,3.212735377947730231e-01,-2.339091159024943920e+02
-4.620952727697114142e+02,3.521493069647159690e-01,-1.627265300575252525e+02
-3.773892406309500416e+02,3.556822564550308763e-01,-1.342306566694669243e+02
-5.873363599181960808e+02,3.399862810303729832e-01,-1.996863047225041328e+02
-4.134145298652792917e+02,3.491824369843816722e-01,-1.443570930231106786e+02
-4.139159354876497332e+02,4.024652137109249184e-01,-1.665867654343943514e+02
-3.737970508120951081e+02,3.844755883469098134e-01,-1.437158410333200038e+02
