# tau,tf,errlo,errhi
-1.715841237412388637e+03,5.491185247583011807e-04,1.395568843876408014e-04,2.612926972206204221e-04
-1.715534960618502282e+03,5.493476669237143308e-04,1.395103552276904407e-04,2.613143945154952630e-04
-1.715228683824615928e+03,5.495768517735757962e-04,1.394637521655408868e-04,2.613360654885324907e-04
-1.714922407030729573e+03,5.498060792815345852e-04,1.394170751891718615e-04,2.613577101331763684e-04
-1.714616130236843219e+03,5.500353494212162873e-04,1.393703242866081889e-04,2.613793284428817844e-04
-1.714309853442956864e+03,5.502646621662232902e-04,1.393234994459197963e-04,2.614009204111128427e-04
-1.714003576649070283e+03,5.504940174901347795e-04,1.392766006552217679e-04,2.614224860313426463e-04
-1.713697299855183928e+03,5.507234153665061969e-04,1.392296279026747786e-04,2.614440252970538390e-04
-1.713391023061297574e+03,5.509528557688698905e-04,1.391825811764842808e-04,2.614655382017390395e-04
-1.713084746267411219e+03,5.511823386707350066e-04,1.391354604649012636e-04,2.614870247388995398e-04
-1.712778469473524865e+03,5.514118640455871641e-04,1.390882657562224150e-04,2.615084849020466069e-04
-1.712472192679638511e+03,5.516414318668891054e-04,1.390409970387894174e-04,2.615299186847001812e-04
-1.712165915885752156e+03,5.518710421080795037e-04,1.389936543009896524e-04,2.615513260803908283e-04
-1.711859639091865802e+03,5.521006947425744806e-04,1.389462375312558212e-04,2.615727070826573538e-04
-1.711553362297979447e+03,5.523303897437661968e-04,1.388987467180660532e-04,2.615940616850490801e-04
-1.711247085504093093e+03,5.525601270850239366e-04,1.388511818499441226e-04,2.616153898811237862e-04
-1.710940808710206738e+03,5.527899067396936737e-04,1.388035429154599364e-04,2.616366916644492259e-04
-1.710634531916320384e+03,5.530197286810978547e-04,1.387558299032280707e-04,2.616579670286024771e-04
-1.710328255122434030e+03,5.532495928825355075e-04,1.387080428019093971e-04,2.616792159671703756e-04
-1.710021978328547675e+03,5.534794993172826747e-04,1.386601816002101611e-04,2.617004384737489728e-04
-1.709715701534661321e+03,5.537094479585919805e-04,1.386122462868827950e-04,2.617216345419437528e-04
-1.709409424740774966e+03,5.539394387796925216e-04,1.385642368507248342e-04,2.617428041653698488e-04
-1.709103147946888612e+03,5.541694717537904097e-04,1.385161532805803263e-04,2.617639473376518269e-04
-1.708796871153002257e+03,5.543995468540681209e-04,1.384679955653386383e-04,2.617850640524234688e-04
-1.708490594359115903e+03,5.546296640536851463e-04,1.384197636939352703e-04,2.618061543033287477e-04
-1.708184317565229549e+03,5.548598233257775580e-04,1.383714576553516382e-04,2.618272180840199850e-04
-1.707878040771343194e+03,5.550900246434577927e-04,1.383230774386149113e-04,2.618482553881605612e-04
-1.707571763977456840e+03,5.553202679798155189e-04,1.382746230327984460e-04,2.618692662094217714e-04
-1.707265487183570485e+03,5.555505533079167692e-04,1.382260944270216228e-04,2.618902505414855359e-04
-1.706959210389683903e+03,5.557808806008044831e-04,1.381774916104499553e-04,2.619112083780433158e-04
-1.706652933595797549e+03,5.560112498314976389e-04,1.381288145722945476e-04,2.619321397127950292e-04
-1.706346656801911195e+03,5.562416609729929889e-04,1.380800633018135042e-04,2.619530445394510024e-04
-1.706040380008024840e+03,5.564721139982631076e-04,1.380312377883103031e-04,2.619739228517314281e-04
-1.705734103214138486e+03,5.567026088802575845e-04,1.379823380211351517e-04,2.619947746433649556e-04
-1.705427826420252131e+03,5.569331455919026988e-04,1.379333639896840108e-04,2.620155999080905343e-04
-1.705121549626365777e+03,5.571637241061015277e-04,1.378843156833997868e-04,2.620363986396566543e-04
-1.704815272832479423e+03,5.573943443957337296e-04,1.378351930917710313e-04,2.620571708318210217e-04
-1.704508996038593068e+03,5.576250064336554357e-04,1.377859962043330249e-04,2.620779164783511002e-04
-1.704202719244706714e+03,5.578557101927000090e-04,1.377367250106673979e-04,2.620986355730242200e-04
-1.703896442450820359e+03,5.580864556456770686e-04,1.376873795004022929e-04,2.621193281096266016e-04
-1.703590165656934005e+03,5.583172427653730315e-04,1.376379596632118767e-04,2.621399940819547653e-04
-1.703283888863047650e+03,5.585480715245511128e-04,1.375884654888173166e-04,2.621606334838140137e-04
-1.702977612069161296e+03,5.587789418959513256e-04,1.375388969669859665e-04,2.621812463090200575e-04
-1.702671335275274942e+03,5.590098538522901561e-04,1.375700998009337923e-04,2.622018325513978234e-04
-1.702365058481388587e+03,5.592408073662607799e-04,1.376132428148410677e-04,2.622223922047816702e-04
-1.702058781687502233e+03,5.594718024105332791e-04,1.376618083988192620e-04,2.622429252630158235e-04
-1.701752504893615878e+03,5.597028389577542087e-04,1.377103775273150546e-04,2.622634317199542663e-04
-1.701446228099729524e+03,5.599339169805473554e-04,1.377589501919743967e-04,2.622839115694600891e-04
-1.701139951305843169e+03,5.601650364515124367e-04,1.378075263844387400e-04,2.623043648054064654e-04
-1.700833674511956815e+03,5.603961973432265101e-04,1.378561060963458501e-04,2.623247914216756760e-04
-1.700527397718070461e+03,5.606273996282429978e-04,1.379046893193294266e-04,2.623451914121603017e-04
-1.700221120924184106e+03,5.608586432790921197e-04,1.379532760450189409e-04,2.623655647707623557e-04
-1.699914844130297752e+03,5.610899282682808940e-04,1.380018662650402323e-04,2.623859114913930672e-04
-1.699608567336411170e+03,5.613212545682933537e-04,1.380504599710153453e-04,2.624062315679733144e-04
-1.699302290542524815e+03,5.615526221515890291e-04,1.380990571545611745e-04,2.624265249944347095e-04
-1.698996013748638461e+03,5.617840309906056576e-04,1.381476578072917414e-04,2.624467917647169959e-04
-1.698689736954752107e+03,5.620154810577569077e-04,1.381962619208167847e-04,2.624670318727706508e-04
-1.698383460160865752e+03,5.622469723254333541e-04,1.382448694867420319e-04,2.624872453125553671e-04
-1.698077183366979398e+03,5.624785047660022614e-04,1.382934804966690361e-04,2.625074320780404870e-04
-1.697770906573093043e+03,5.627096420477703054e-04,1.383416586381583857e-04,2.625280284672426058e-04
-1.697464629779206689e+03,5.629412566736965821e-04,1.383902764334421173e-04,2.625481619435120206e-04
-1.697158352985320334e+03,5.631729123895297265e-04,1.384388976475612134e-04,2.625682687273961542e-04
-1.696852076191433980e+03,5.634046091675436532e-04,1.384875222721010726e-04,2.625883488129032717e-04
-1.696545799397547626e+03,5.636363469799896171e-04,1.385361502986440577e-04,2.626084021940508538e-04
-1.696239522603661271e+03,5.638681257990948038e-04,1.385847817187674355e-04,2.626284288648668983e-04
-1.695933245809774917e+03,5.640999455970639558e-04,1.386334165240454375e-04,2.626484288193884015e-04
-1.695626969015888562e+03,5.643318063460779632e-04,1.386820547060477410e-04,2.626684020516623346e-04
-1.695320692222002208e+03,5.645637080182948396e-04,1.387306962563406086e-04,2.626883485557453182e-04
-1.695014415428115854e+03,5.647956505858489629e-04,1.387793411664856947e-04,2.627082683257037305e-04
-1.694708138634229499e+03,5.650276340208515088e-04,1.388279894280406964e-04,2.627281613556138162e-04
-1.694401861840343145e+03,5.652596582953907768e-04,1.388766410325602209e-04,2.627480276395612524e-04
-1.694095585046456790e+03,5.654917233815313221e-04,1.389252959715939965e-04,2.627678671716415825e-04
-1.693789308252570436e+03,5.657238292513147148e-04,1.389739542366880652e-04,2.627876799459602161e-04
-1.693483031458684081e+03,5.659559758767592147e-04,1.390226158193847285e-04,2.628074659566322123e-04
-1.693176754664797727e+03,5.661881632298595545e-04,1.390712807112218425e-04,2.628272251977822795e-04
-1.692870477870911145e+03,5.664203912825875901e-04,1.391199489037336858e-04,2.628469576635452092e-04
-1.692564201077024791e+03,5.666526600068917587e-04,1.391686203884507419e-04,2.628666633480646834e-04
-1.692257924283138436e+03,5.668849693746971872e-04,1.392172951568992120e-04,2.628863422454953344e-04
-1.691951647489252082e+03,5.671173193579060173e-04,1.392659732006015566e-04,2.629059943500004683e-04
-1.691645370695365727e+03,5.673497099283965383e-04,1.393146545110758453e-04,2.629256196557544500e-04
-1.691339093901479373e+03,5.675821410580243797e-04,1.393633390798366782e-04,2.629452181569398844e-04
-1.691032817107593019e+03,5.678146127186214269e-04,1.394120268983943729e-04,2.629647898477506518e-04
-1.690726540313706664e+03,5.680471248819971225e-04,1.394607179582559942e-04,2.629843347223889813e-04
-1.690420263519820310e+03,5.682796775199366228e-04,1.395094122509236739e-04,2.630038527750681605e-04
-1.690113986725933955e+03,5.685122706042025327e-04,1.395581097678962371e-04,2.630233440000103676e-04
-1.689807709932047601e+03,5.687449041065339300e-04,1.396068105006683345e-04,2.630428083914482977e-04
-1.689501433138161246e+03,5.689775779986466905e-04,1.396555144407308222e-04,2.630622459436236446e-04
