#Lag,CCF
1305.96685,  -0.74781
1313.18214,  -0.75084
1320.39742,  -0.75934
1327.61271,  -0.78114
1334.82800,  -0.81410
1342.04328,  -0.84521
1349.25857,  -0.86283
1356.47385,  -0.88134
1363.68914,  -0.90299
1370.90443,  -0.92255
1378.11971,  -0.93883
1385.33500,  -0.94000
1392.55029,  -0.92734
1399.76557,  -0.92168
1406.98086,  -0.91454
1414.19615,  -0.89730
1421.41143,  -0.88002
1428.62672,  -0.86922
1435.84201,  -0.85783
1443.05729,  -0.83658
1450.27258,  -0.81225
1457.48786,  -0.78633
1464.70315,  -0.73478
1471.91844,  -0.69412
1479.13372,  -0.68089
1486.34901,  -0.67085
1493.56430,  -0.67124
1500.77958,  -0.68029
1507.99487,  -0.71302
1515.21016,  -0.72418
1522.42544,  -0.71377
1529.64073,  -0.74124
1536.85602,  -0.77902
1544.07130,  -0.78392
1551.28659,  -0.76509
1558.50188,  -0.74615
1565.71716,  -0.73835
1572.93245,  -0.70465
1580.14773,  -0.66148
1587.36302,  -0.66711
1594.57831,  -0.68007
1601.79359,  -0.56405
1609.00888,  -0.33792
1616.22417,  -0.49155
1623.43945,  -0.36670
1630.65474,  -0.34997
1637.87003,  -0.35042
1645.08531,  -0.25465
1652.30060,  -0.18629
1659.51589,  -0.22397
1666.73117,  -0.24708
1673.94646,  -0.30548
1681.16175,  -0.26268
1688.37703,  -0.29180
1695.59232,  -0.43947
1702.80760,  -0.54629
1710.02289,  -0.55634
1717.23818,  -0.54478
1724.45346,  -0.54072
1731.66875,  -0.52286
1738.88404,  -0.40463
1746.09932,  -0.16711
1753.31461,  -0.01865
1760.52990,   0.04134
1767.74518,   0.11405
1774.96047,   0.12976
1782.17576,   0.15049
1789.39104,   0.19992
1796.60633,   0.28657
1803.82161,   0.39265
1811.03690,   0.46365
1818.25219,   0.45887
1825.46747,   0.36653
1832.68276,   0.39267
1839.89805,   0.22002
1847.11333,  -0.12419
1854.32862,  -0.29730
1861.54391,  -0.20826
1868.75919,  -0.11063
1875.97448,  -0.17062
1883.18977,  -0.39555
1890.40505,  -0.31063
1897.62034,  -0.52537
1904.83563,  -0.85256
1912.05091,  -0.36081
1919.26620,   0.57886
1926.48148,   0.33776
1933.69677,   0.24258
1940.91206,   0.33573
1948.12734,  -0.44810
1955.34263,  -0.93086
1962.55792,   0.00000
1969.77320,   0.00000
