#time,light curve,error
-197.0,6.810380161183428,2.265660355401546
-194.62663814814815,6.808713633440447,2.2526887155114137
-192.2532762962963,6.807046214501453,2.2396279489991637
-189.87991444444444,6.805377903889866,2.226476472320346
-187.50655259259258,6.803708701128855,2.213232653250677
-185.13319074074073,6.802038605741331,2.1998948087516195
-182.75982888888888,6.800367617249954,2.1864612027138968
-180.38646703703705,6.798695735177121,2.1729300435703602
-178.0131051851852,6.797022959044983,2.159299481768591
-175.63974333333334,6.795349288375429,2.1455676070934038
-173.2663814814815,6.793674722690094,2.131732445827726
-170.89301962962963,6.791999261510358,2.1177919577401765
-168.51965777777778,6.790322904357344,2.103744032886048
-166.14629592592593,6.788645650751919,2.089586488207241
-163.77293407407407,6.786967500214695,2.075317063915788
-161.39957222222222,6.785288452266027,2.0609334196434963
-159.02621037037036,6.783608506426012,2.0464331303392753
-156.6528485185185,6.781927662214493,2.031813681893483
-154.27948666666668,6.780245919151055,2.017072466466584
-151.9061248148148,6.778563276755024,2.002206777497677
-149.53276296296298,6.7768797345454725,1.9872138043652992
-147.15940111111112,6.775195292041214,1.9720906266705438
-144.78603925925927,6.773509948760806,1.9568342081094443
-142.41267740740741,6.7718237042225455,1.941441389897484
-140.03931555555556,6.7701365579444746,1.9259088837062925
-137.6659537037037,6.768448509444378,1.9102332640666058
-135.29259185185185,6.76675955823978,1.8944109601881367
-132.91923,6.765069703847949,1.8784382471401782
-130.54586814814814,6.763378945785895,1.862311236330929
-128.17250629629632,6.761687283570369,1.8460258652160941
-125.79914444444445,6.759994716717864,1.8295778861590224
-123.4257825925926,6.758301244744613,1.812962854355398
-121.05242074074074,6.756606867166594,1.7961761147243178
-118.67905888888889,6.754911583499523,1.7792127876556052
-116.30569703703704,6.7532153932588574,1.7620677534889713
-113.93233518518518,6.751518295959795,1.7447356355842265
-111.55897333333334,6.7498202911172775,1.7272107818225988
-109.18561148148149,6.748121378245983,1.7094872443581364
-106.81224962962963,6.746421556860334,1.6915587574119564
-104.43888777777778,6.74472082647449,1.6734187128732927
-102.06552592592593,6.743019186602352,1.6550601334359294
-99.69216407407407,6.741316636757562,1.636475642959518
-97.31880222222223,6.739613176453499,1.6176574336957694
-94.94544037037038,6.737908805203286,1.5985972299653373
-92.57207851851852,6.736203522519784,1.5792862478029113
-90.19871666666667,6.734497327915591,1.559715150009902
-87.82535481481482,6.732790220903047,1.539873995958985
-85.45199296296296,6.73108220099423,1.5197521853807525
-83.07863111111112,6.729373267700958,1.4993383952268273
-80.70526925925927,6.727663420534788,1.4786205085366286
-78.33190740740741,6.7259526590070156,1.457585534033704
-75.95854555555556,6.7242409826286735,1.436219514930471
-73.5851837037037,6.722528390910535,1.4145074251152348
-71.21182185185185,6.720814883363111,1.392433050519253
