#lags,ntau,weight_dist,acf,smooth_dist,smooth_weight_dist
-1976.98849,1.0,0.002031463494443671,0.0,1.4965265546974933,0.003520994244914374
-1974.9884899999,1.0,0.0020549907276684832,0.0,1.6816893589997848,0.0039714150572243935
-1972.9884899997999,1.0,0.002079481251461453,0.0,1.8758160350816706,0.0044478216831295905
-1970.9884899996998,1.0,0.0021044072367900637,0.0,2.077361623590668,0.004947355691420839
-1968.9884899995998,1.0,0.00212967874856977,0.0,2.2845988754226023,0.005466736614986993
-1966.9884899994997,2.0,0.0021552101482897826,-0.9999999999994778,2.495665288816684,0.0060023536697984235
-1964.9884899993997,2.0,0.002182001081940566,-0.9999999999996461,2.7086148438854956,0.006550369080220259
-1962.9884899992996,2.0,0.0022093573566424923,-0.9999999999990246,2.921471928239267,0.007106828745483362
-1960.9884899991996,2.0,0.0022371594288376614,-4.626299343613027e-13,3.132285089565392,0.00766777637758244
-1958.9884899990996,3.0,0.0022652891264872757,-0.8282636676025051,3.3391786055720476,0.008229367969757293
-1956.9884899989995,3.0,0.0022949256552652407,-0.7709536679653982,3.540400363186584,0.008787984336167561
-1954.9884899988995,3.0,0.0023252538024049604,-0.5632184934862131,3.7343650970634283,0.009340340272811342
-1952.9884899987994,3.0,0.0023561288939438806,-0.1896186560105745,3.9196925501567246,0.009883589394226896
-1950.9884899986994,4.0,0.002387404853029704,-0.6079933219412789,4.09524048847849,0.010415423700621004
-1948.9884899985993,4.0,0.0024203753269483805,-0.7414597491454735,4.260132651664637,0.010934166302025018
-1946.9884899984993,4.0,0.0024541712659800537,-0.8392056448811995,4.413781610669826,0.011438854457180974
-1944.9884899983992,4.0,0.002488629141217774,-0.8691747485166488,4.555906141186435,0.011929308295130838
-1942.9884899982992,5.0,0.0025235809442635776,-0.890776912609861,4.686542164908173,0.012406178532121833
-1940.9884899981992,5.0,0.002560414071632722,-0.8008118030358353,4.806045666395489,0.012870964545925971
-1938.988489998099,5.0,0.0025982489898788196,-0.5704936837799951,4.915085401737489,0.01332599276767613
-1936.988489997999,5.0,0.0026369036899577766,-0.2833560447884592,5.014622832523273,0.01377434495420889
-1934.988489997899,6.0,0.0026761881128961333,-0.12896611114589207,5.105876692183413,0.014219726908936695
-1932.988489997799,6.0,0.002717608296289544,-0.021147496944850214,5.190270034710961,0.01466627089128532
-1930.988489997699,6.0,0.002760236668932731,0.1385858567293251,5.269358584190567,0.015118269362402802
-1928.988489997599,6.0,0.0028038743455029197,0.2759038718587348,5.344740679800019,0.015579843687406792
-1926.9884899974988,7.0,0.0028483103616683434,-0.002451400711282331,5.417950996408857,0.016054558527781558
-1924.9884899973988,7.0,0.0028951717227261313,-0.11062398899997379,5.490342340167786,0.01654500025513614
-1922.9884899972988,7.0,0.0029434650530857165,-0.22882143992574533,5.562961935114351,0.01705234496700262
-1920.9884899971987,7.0,0.0029929790500164938,-0.29141990640802024,5.636430459454509,0.017575947666295
-1918.9884899970987,8.0,0.003043484538261951,-0.20849122129404385,5.710833386012194,0.01811298797995982
-1916.9884899969986,8.0,0.0030966980205518546,-0.09153146602705046,5.7856346927173785,0.01865820868129677
-1914.9884899968986,8.0,0.003151569673450073,0.07035424459150644,5.8596225682182705,0.019203780738957926
-1912.9884899967985,8.0,0.003207877384427292,0.17413099403420162,5.9308952750246355,0.019739322480072825
-1910.9884899966985,9.0,0.0032653738862697193,-0.13560184304249143,5.9968928932934675,0.020252090956271365
-1908.9884899965984,9.0,0.0033259224106092678,-0.14833815255928195,6.0544774158402825,0.020727351371948317
-1906.9884899964984,9.0,0.0033884040449717445,-0.14108639197831405,6.100059868756451,0.021148916464293715
-1904.9884899963984,9.0,0.003452579570586947,-0.13229899392175612,6.12976914180095,0.021499833271888542
-1902.9884899962983,10.0,0.003518176686475517,-0.3448725924725694,6.139653420970999,0.021763181188496586
-1900.9884899961983,10.0,0.0035872350931665815,-0.45025940686683774,6.125901913498585,0.021922933951868045
-1898.9884899960982,10.0,0.0036585150852262815,-0.5039280099499575,6.085072287473535,0.021964830472455635
-1896.9884899959982,10.0,0.003731752239874291,-0.48218446955388305,6.014308171368507,0.02187719605753185
-1894.9884899958981,11.0,0.0038066413135091895,-0.4872341188343487,5.911531311394949,0.021651657101568945
-1892.988489995798,11.0,0.0038854203195637146,-0.4029262274496085,5.775594569497013,0.021283698677243865
-1890.988489995698,11.0,0.0039667108067596695,-0.25760145237093723,5.60638472747842,0.020773025164986365
-1888.988489995598,11.0,0.0040502163569319325,-0.14167973941520512,5.404867786658459,0.020123698154891224
-1886.988489995498,12.0,0.004135592041195441,-0.0691136423170853,5.173073767795399,0.019344042058400297
-1884.988489995398,12.0,0.004225332593750388,0.058702400918331385,4.914022519193866,0.01844632469746282
-1882.9884899952979,12.0,0.004317912875793344,0.19633118749805084,4.631596319113055,0.01744623607955611
-1880.9884899951978,12.0,0.004412994710982321,0.28600744433109115,4.330368734105701,0.016362202227468117
-1878.9884899950978,13.0,0.004510183450332811,0.27687019322469686,4.015401963779734,0.015214581190380225
-1876.9884899949977,13.0,0.004612251670220574,0.2649213080003557,3.6920265630235822,0.014024794468957298
-1874.9884899948977,13.0,0.004717495057793763,0.20522068329828658,3.3656179011603884,0.012814448726931554
-1872.9884899947976,13.0,0.004825525969697838,0.12923049183478205,3.041383029270854,0.011604499961794027
-1870.9884899946976,14.0,0.0049358924567380925,0.4052466439107869,2.7241699248766906,0.010414505794621751
-1868.9884899945976,14.0,0.005051684536263084,0.5409857844955841,2.4183085945654446,0.009262002058208983
